voltage_architecture,architecture_name,ADC_mode,nominal_bits,ENOB,fs_adc_Hz,operating_case,C_F,ESR_Ohm,LSB_edge_plant_V,LSB_C_plant_V,ESR_edge_codes,C_charge_window_codes,RMS_noise_codes,ESR_code_risk,C_code_risk,edge_plant_span_V,C_plant_span_V,vT_baseline_V,separate_edge_channel
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_load,0.0001,0.1,0.0061038881767686,0.0061038881767686,83.9992381686204,36.0593093484021,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,8e-05,0.05,0.0061038881767686,0.0061038881767686,131.520220992513,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,8e-05,0.075,0.0061038881767686,0.0061038881767686,197.28033148877,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,8e-05,0.1,0.0061038881767686,0.0061038881767686,263.040441985027,132.3671479714,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,9e-05,0.05,0.0061038881767686,0.0061038881767686,131.520220992513,117.659687085689,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,9e-05,0.075,0.0061038881767686,0.0061038881767686,197.28033148877,117.659687085689,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,9e-05,0.1,0.0061038881767686,0.0061038881767686,263.040441985027,117.659687085689,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,0.0001,0.05,0.0061038881767686,0.0061038881767686,131.520220992513,105.89371837712,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,0.0001,0.075,0.0061038881767686,0.0061038881767686,197.28033148877,105.89371837712,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_14bit_reference,14,12,5000000,high_D,0.0001,0.1,0.0061038881767686,0.0061038881767686,263.040441985027,105.89371837712,1.15470053837925,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.05,0.00152590218966964,0.00152590218966964,20.9341478955969,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.075,0.00152590218966964,0.00152590218966964,31.4012218433953,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,8e-05,0.1,0.00152590218966964,0.00152590218966964,41.8682957911938,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.05,0.00152590218966964,0.00152590218966964,20.9341478955969,19.6631011303001,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.075,0.00152590218966964,0.00152590218966964,31.4012218433953,19.6631011303001,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,9e-05,0.1,0.00152590218966964,0.00152590218966964,41.8682957911938,19.6631011303001,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.05,0.00152590218966964,0.00152590218966964,20.9341478955969,17.6967910172701,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.075,0.00152590218966964,0.00152590218966964,31.4012218433953,17.6967910172701,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,low_CCM_margin,0.0001,0.1,0.00152590218966964,0.00152590218966964,41.8682957911938,17.6967910172701,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8411703854547,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.05,0.00152590218966964,0.00152590218966964,80.2311755911977,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.075,0.00152590218966964,0.00152590218966964,120.346763386797,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,8e-05,0.1,0.00152590218966964,0.00152590218966964,160.462351182395,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.05,0.00152590218966964,0.00152590218966964,80.2311755911977,76.077458790883,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.075,0.00152590218966964,0.00152590218966964,120.346763386797,76.077458790883,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,9e-05,0.1,0.00152590218966964,0.00152590218966964,160.462351182395,76.077458790883,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.05,0.00152590218966964,0.00152590218966964,80.2311755911977,68.4697129117947,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.075,0.00152590218966964,0.00152590218966964,120.346763386797,68.4697129117947,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,nominal,0.0001,0.1,0.00152590218966964,0.00152590218966964,160.462351182395,68.4697129117947,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8317385273166,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.05,0.00152590218966964,0.00152590218966964,168.006167166591,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.075,0.00152590218966964,0.00152590218966964,252.009250749887,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,8e-05,0.1,0.00152590218966964,0.00152590218966964,336.012334333183,180.30480056671,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.05,0.00152590218966964,0.00152590218966964,168.006167166591,160.270933837076,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.075,0.00152590218966964,0.00152590218966964,252.009250749887,160.270933837076,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,9e-05,0.1,0.00152590218966964,0.00152590218966964,336.012334333183,160.270933837076,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.05,0.00152590218966964,0.00152590218966964,168.006167166591,144.243840453368,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.075,0.00152590218966964,0.00152590218966964,252.009250749887,144.243840453368,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_load,0.0001,0.1,0.00152590218966964,0.00152590218966964,336.012334333183,144.243840453368,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,39.8106183400511,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.05,0.00152590218966964,0.00152590218966964,526.104967511711,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.075,0.00152590218966964,0.00152590218966964,789.157451267566,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,8e-05,0.1,0.00152590218966964,0.00152590218966964,1052.20993502342,529.492830513686,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.05,0.00152590218966964,0.00152590218966964,526.104967511711,470.660293789943,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.075,0.00152590218966964,0.00152590218966964,789.157451267566,470.660293789943,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,9e-05,0.1,0.00152590218966964,0.00152590218966964,1052.20993502342,470.660293789943,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.05,0.00152590218966964,0.00152590218966964,526.104967511711,423.594264410949,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.075,0.00152590218966964,0.00152590218966964,789.157451267566,423.594264410949,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V1,wide_range_vT,external_16bit_reference,16,13.5,5000000,high_D,0.0001,0.1,0.00152590218966964,0.00152590218966964,1052.20993502342,423.594264410949,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,100,100,68.3499448770754,0
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.05,0.000976800976800977,0.0195360195360195,32.7021193379374,1.72780668764117,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.075,0.000976800976800977,0.0195360195360195,49.0531790069062,1.72780668764117,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,8e-05,0.1,0.000976800976800977,0.0195360195360195,65.4042386758749,1.72780668764117,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.05,0.000976800976800977,0.0195360195360195,32.7021193379374,1.53582816679215,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.075,0.000976800976800977,0.0195360195360195,49.0531790069062,1.53582816679215,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,9e-05,0.1,0.000976800976800977,0.0195360195360195,65.4042386758749,1.53582816679215,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.05,0.000976800976800977,0.0195360195360195,32.7021193379374,1.38224535011294,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.075,0.000976800976800977,0.0195360195360195,49.0531790069062,1.38224535011294,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,low_CCM_margin,0.0001,0.1,0.000976800976800977,0.0195360195360195,65.4042386758749,1.38224535011294,0.816496580927726,CANDIDATE_GE16,HIGH_RISK_LT4,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.05,0.000976800976800977,0.0195360195360195,125.332518519095,6.68496496084629,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.075,0.000976800976800977,0.0195360195360195,187.998777778642,6.68496496084629,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,8e-05,0.1,0.000976800976800977,0.0195360195360195,250.665037038189,6.68496496084629,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.05,0.000976800976800977,0.0195360195360195,125.332518519095,5.94219107630781,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.075,0.000976800976800977,0.0195360195360195,187.998777778642,5.94219107630781,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,9e-05,0.1,0.000976800976800977,0.0195360195360195,250.665037038189,5.94219107630781,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.05,0.000976800976800977,0.0195360195360195,125.332518519095,5.34797196867703,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.075,0.000976800976800977,0.0195360195360195,187.998777778642,5.34797196867703,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,nominal,0.0001,0.1,0.000976800976800977,0.0195360195360195,250.665037038189,5.34797196867703,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,8e-05,0.05,0.000976800976800977,0.0195360195360195,262.449551593497,14.0830883940009,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,8e-05,0.075,0.000976800976800977,0.0195360195360195,393.674327390245,14.0830883940009,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,8e-05,0.1,0.000976800976800977,0.0195360195360195,524.899103186993,14.0830883940009,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,9e-05,0.05,0.000976800976800977,0.0195360195360195,262.449551593497,12.5183007946675,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,9e-05,0.075,0.000976800976800977,0.0195360195360195,393.674327390245,12.5183007946675,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,9e-05,0.1,0.000976800976800977,0.0195360195360195,524.899103186993,12.5183007946675,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,0.0001,0.05,0.000976800976800977,0.0195360195360195,262.449551593497,11.2664707152007,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,0.0001,0.075,0.000976800976800977,0.0195360195360195,393.674327390245,11.2664707152007,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_load,0.0001,0.1,0.000976800976800977,0.0195360195360195,524.899103186993,11.2664707152007,0.816496580927726,CANDIDATE_GE16,QUANTIZATION_SENSITIVE_4_TO_16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,8e-05,0.05,0.000976800976800977,0.0195360195360195,821.850859067847,41.357159169786,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,8e-05,0.075,0.000976800976800977,0.0195360195360195,1232.77628860177,41.357159169786,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,8e-05,0.1,0.000976800976800977,0.0195360195360195,1643.70171813569,41.357159169786,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,9e-05,0.05,0.000976800976800977,0.0195360195360195,821.850859067847,36.761919262032,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,9e-05,0.075,0.000976800976800977,0.0195360195360195,1232.77628860177,36.761919262032,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,9e-05,0.1,0.000976800976800977,0.0195360195360195,1643.70171813569,36.761919262032,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,0.0001,0.05,0.000976800976800977,0.0195360195360195,821.850859067847,33.0857273358288,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,0.0001,0.075,0.000976800976800977,0.0195360195360195,1232.77628860177,33.0857273358288,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_12bit_highspeed,12,10.5,4000000,high_D,0.0001,0.1,0.000976800976800977,0.0195360195360195,1643.70171813569,33.0857273358288,0.816496580927726,CANDIDATE_GE16,CANDIDATE_GE16,4,80,68.3499448770754,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,27.6512359644845,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,24.5788764128751,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,523.353697389922,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,785.030546084883,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,low_CCM_margin,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,1046.70739477984,22.1209887715876,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8411703854547,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,106.983926424679,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,95.0968234886038,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,0.0001,0.05,6.10360875867857e-05,0.00122072175173571,2005.77938977994,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,0.0001,0.075,6.10360875867857e-05,0.00122072175173571,3008.66908466991,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,nominal,0.0001,0.1,6.10360875867857e-05,0.00122072175173571,4011.55877955988,85.5871411397434,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8317385273166,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,8e-05,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,8e-05,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,8e-05,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,225.381000708388,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,9e-05,0.05,6.10360875867857e-05,0.00122072175173571,4200.15417916479,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,9e-05,0.075,6.10360875867857e-05,0.00122072175173571,6300.23126874718,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
V2,dual_range_Vabs_Vedge,native_16bit_slow,16,13.5,1100000,high_load,9e-05,0.1,6.10360875867857e-05,0.00122072175173571,8400.30835832957,200.338667296345,1.63299316185545,CANDIDATE_GE16,CANDIDATE_GE16,4,80,39.8106183400511,1
