fs_adc_Hz,adc_bits,afe_order,afe_fc_v_Hz,afe_fc_i_Hz,phase_accuracy_pass_fraction,phase_robust_alias_pass_fraction,worst_C_MAPE_percent,worst_ESR_MAPE_percent,worst_alias_ratio_dB,minimum_points_per_side
1600000,14,2,2000000,2000000,1,1,0.668258940501221,0.397424386262513,-25.3995343513497,3
1600000,14,2,3000000,250000,0,0,3.60117588403472,0.223163055716946,-24.3948688827791,3
1600000,14,2,3000000,500000,1,1,1.88673055361528,1.63949224409861,-24.3948688827791,3
1600000,14,2,3000000,1000000,1,1,1.07010357046682,1.93497295217675,-24.3948688827791,3
1600000,14,2,3000000,2000000,1,1,1.65724242566909,1.25378180777844,-24.3948688827791,3
1600000,16,1,250000,250000,0,0,14.8969864408107,46.8876050662963,-37.4831195261177,3
1600000,16,1,250000,500000,0,0,13.1076278327428,47.1026861125018,-37.4831195261177,3
1600000,16,1,250000,1000000,0,0,12.0162229966278,46.4279250680691,-37.4831195261177,3
1600000,16,1,250000,2000000,0,0,11.8737410611689,46.8315910941437,-37.4831195261177,3
1600000,16,1,500000,250000,0,0,12.1688611748193,16.4075325068887,-32.4080374934756,3
1600000,16,1,500000,500000,0,0,15.6690681001043,16.4908773880493,-32.4080374934756,3
1600000,16,1,500000,1000000,0,0,4.03317105706764,16.7215289520641,-32.4080374934756,3
1600000,16,1,500000,2000000,0,0,4.14004714022715,16.6006008482978,-32.4080374934756,3
1600000,16,1,1000000,250000,1,1,0.845200976261129,3.12329314072628,-28.2238938179694,3
1600000,16,1,1000000,500000,1,1,1.22373184109034,2.21021078921881,-28.2238938179694,3
1600000,16,1,1000000,1000000,1,1,1.31572007740564,2.61089189454351,-28.2238938179694,3
1600000,16,1,1000000,2000000,1,1,1.2497323739401,2.35262840892053,-28.2238938179694,3
1600000,16,1,1500000,250000,1,1,2.87789090661161,1.14093062845073,-26.467838122614,3
1600000,16,1,1500000,500000,1,1,0.577914765659093,0.45921439590344,-26.467838122614,3
1600000,16,1,1500000,1000000,1,1,0.443387016734476,0.453940585394208,-26.467838122614,3
1600000,16,1,1500000,2000000,1,1,0.311215348492833,0.535759139968817,-26.467838122614,3
1600000,16,1,2000000,250000,1,1,2.10780454429038,0.220817466238965,-25.522546980631,3
1600000,16,1,2000000,500000,1,1,1.15647852651446,1.53671662260766,-25.522546980631,3
1600000,16,1,2000000,1000000,1,1,0.875768107404817,0.715622595163734,-25.522546980631,3
1600000,16,1,2000000,2000000,1,1,0.34907129341708,1.43662296613227,-25.522546980631,3
1600000,16,1,3000000,250000,1,1,2.00259535451353,0.835479321210841,-24.5319855256996,3
1600000,16,1,3000000,500000,1,1,0.456355290051058,2.08862507545662,-24.5319855256996,3
1600000,16,1,3000000,1000000,1,1,0.87688497246845,1.92164373558594,-24.5319855256996,3
1600000,16,1,3000000,2000000,1,1,0.874100821122203,1.52735720114874,-24.5319855256996,3
1600000,16,2,250000,250000,0,0,3.76041562991363,95.6825626716818,-41.3944597900758,3
1600000,16,2,250000,500000,0,0,3.33111625627639,96.0388894483501,-40.941498682637,3
1600000,16,2,250000,1000000,0,0,1.90101101050899,95.4764291057061,-40.3129335157713,3
1600000,16,2,250000,2000000,0,0,1.37594192563238,95.6500606523847,-39.8069372280732,3
1600000,16,2,500000,250000,0,0,9.29141619211605,33.0945320270925,-38.1905151425837,3
1600000,16,2,500000,500000,0,0,9.30678050535563,32.5918487636934,-38.1905151425837,3
1600000,16,2,500000,1000000,0,0,8.4215101183024,32.3092444831037,-38.1905151425837,3
1600000,16,2,500000,2000000,0,0,8.44430725301211,32.6811159806348,-38.1905151425837,3
1600000,16,2,1000000,250000,0,0,13.8849739982001,0.902235462472079,-29.3443806313527,3
1600000,16,2,1000000,500000,0,0,11.5840004088574,2.15076580351687,-29.3443806313527,3
1600000,16,2,1000000,1000000,0,0,11.223634655746,1.3357541133884,-29.3443806313527,3
1600000,16,2,1000000,2000000,0,0,10.5752914159075,2.24881973525966,-29.3443806313527,3
1600000,16,2,1500000,250000,0,0,3.93922256127737,0.342588984875059,-26.5584261300857,3
1600000,16,2,1500000,500000,1,1,1.35812211551558,1.54093632132415,-26.5584261300857,3
1600000,16,2,1500000,1000000,1,1,2.37670274623309,0.579556951559912,-26.5584261300857,3
1600000,16,2,1500000,2000000,1,1,1.03698887753807,1.49674645570166,-26.5584261300857,3
1600000,16,2,2000000,250000,0.5,0.5,3.0461323296572,1.92818375020626,-25.3995343513497,3
1600000,16,2,2000000,500000,1,1,0.644188976376059,0.374239107133345,-25.3995343513497,3
1600000,16,2,2000000,1000000,1,1,0.234498132714589,0.526337171876745,-25.3995343513497,3
1600000,16,2,2000000,2000000,1,1,0.352099053099275,0.477702335162644,-25.3995343513497,3
1600000,16,2,3000000,250000,0,0,3.77342839097403,0.420332267215828,-24.3948688827791,3
1600000,16,2,3000000,500000,1,1,0.970032295048595,0.69247960095089,-24.3948688827791,3
1600000,16,2,3000000,1000000,1,1,0.706197582970991,1.07203314652393,-24.3948688827791,3
1600000,16,2,3000000,2000000,1,1,1.42125591453413,0.438020245200144,-24.3948688827791,3
2500000,14,1,250000,250000,0,0,15.9450684429951,41.4597981840267,-42.521558246566,5
2500000,14,1,250000,500000,0,0,14.2476917956935,40.8884850917769,-42.521558246566,5
2500000,14,1,250000,1000000,0,0,13.7419768638074,40.855684110457,-42.521558246566,5
2500000,14,1,250000,2000000,0,0,15.0050943180978,40.5545953059889,-42.3732999769477,5
2500000,14,1,500000,250000,0,0,11.12509940929,13.0601532776276,-37.431049674783,5
2500000,14,1,500000,500000,0,0,10.9472299946071,12.1187444487081,-37.431049674783,5
2500000,14,1,500000,1000000,0,0,10.1732160065233,12.042570836415,-37.431049674783,5
2500000,14,1,500000,2000000,0,0,11.0137797187139,13.0284615677929,-37.431049674783,5
2500000,14,1,1000000,250000,1,1,1.35578622524888,2.19965384854932,-32.5270216457993,5
2500000,14,1,1000000,500000,1,1,0.80823796241325,1.08362635107179,-32.5270216457993,5
2500000,14,1,1000000,1000000,1,1,1.30669981932813,0.562030245424994,-32.5270216457993,5
2500000,14,1,1000000,2000000,1,1,0.923052034669658,2.02430358202901,-32.5270216457993,5
2500000,14,1,1500000,250000,1,1,1.35002133176556,0.58672282620138,-30.1659104976041,5
2500000,14,1,1500000,500000,1,1,1.01825381357508,0.25102977167748,-30.1659104976041,5
2500000,14,1,1500000,1000000,1,1,0.812335509579087,0.190190090613873,-30.1659104976041,5
2500000,14,1,1500000,2000000,1,1,0.327308751719335,0.751810973332523,-30.1659104976041,5
2500000,14,1,2000000,250000,1,1,2.51868697782325,0.63719002571867,-28.8042019443714,5
2500000,14,1,2000000,500000,1,1,1.44124796491156,0.750982445765302,-28.8042019443714,5
2500000,14,1,2000000,1000000,1,1,0.903065306404471,1.06585593429247,-28.8042019443714,5
2500000,14,1,2000000,2000000,1,1,0.863322850679271,1.77248415583644,-28.8042019443714,5
2500000,14,1,3000000,250000,1,1,2.75397416716932,0.487533691232089,-27.3189504287669,5
2500000,14,1,3000000,500000,1,1,1.55738865549757,1.80720148518387,-27.3189504287669,5
2500000,14,1,3000000,1000000,1,1,1.41531149503118,1.62054292923297,-27.3189504287669,5
2500000,14,1,3000000,2000000,1,1,1.50227021451141,1.9270099525607,-27.3189504287669,5
2500000,14,2,250000,250000,0,0,4.30301188184127,91.3006440072039,-43.3686483789001,5
2500000,14,2,250000,500000,0,0,3.70989818059552,90.7918696465838,-42.9745199433551,5
2500000,14,2,250000,1000000,0,0,3.05564677304603,91.3400980397004,-42.716474757347,5
2500000,14,2,250000,2000000,0,0,2.21022650190644,90.826233092891,-42.3995631607146,5
2500000,14,2,500000,250000,0,0,14.6256141290386,17.4957535506481,-43.3686483789001,5
2500000,14,2,500000,500000,0,0,14.178674140511,16.9427538698338,-42.9745199433551,5
2500000,14,2,500000,1000000,0,0,6.12924956500858,16.9580818674952,-42.716474757347,5
2500000,14,2,500000,2000000,0,0,5.4344249720609,17.5839529042433,-42.3995631607146,5
2500000,14,2,1000000,250000,0,0,12.0578201387422,1.20277764499805,-36.6614546563169,5
2500000,14,2,1000000,500000,0,0,9.97941270591045,0.961912536269161,-36.6614546563169,5
2500000,14,2,1000000,1000000,0,0,11.2119026668221,1.74921273450857,-36.6614546563169,5
2500000,14,2,1000000,2000000,0,0,8.69794241473094,1.83850059191684,-36.6614546563169,5
2500000,14,2,1500000,250000,0.5,0.5,3.66530114811208,1.72352712277098,-31.6991599901574,5
2500000,14,2,1500000,500000,1,1,1.15561805744282,0.930961848366829,-31.6991599901574,5
2500000,14,2,1500000,1000000,1,1,0.97382959967498,1.39894808592106,-31.6991599901574,5
2500000,14,2,1500000,2000000,1,1,0.861863244599559,1.01239312720244,-31.6991599901574,5
2500000,14,2,2000000,250000,1,1,2.97245218237394,1.05979542342252,-29.3667193779479,5
2500000,14,2,2000000,500000,1,1,1.21309441057855,0.410583516721696,-29.3667193779479,5
2500000,14,2,2000000,1000000,1,1,0.394893070272273,0.27928572776641,-29.3667193779479,5
2500000,14,2,2000000,2000000,1,1,0.509867129671204,0.769160045422213,-29.3667193779479,5
2500000,14,2,3000000,250000,1,1,2.82212945539619,0.720897114651242,-27.3969313065756,5
2500000,14,2,3000000,500000,1,1,1.56886266559617,1.143125338374,-27.3969313065756,5
2500000,14,2,3000000,1000000,1,1,0.765430005562306,1.05142566734249,-27.3969313065756,5
2500000,14,2,3000000,2000000,1,1,1.11455406737748,1.81378794936196,-27.3969313065756,5
2500000,16,1,250000,250000,0,0,12.0498783768581,41.1583487493302,-42.521558246566,5
2500000,16,1,250000,500000,0,0,11.5935006126439,40.9618982121251,-42.521558246566,5
2500000,16,1,250000,1000000,0,0,11.0033027598934,40.902181465264,-42.521558246566,5
2500000,16,1,250000,2000000,0,0,11.0808250115614,41.5779450754692,-42.3732999769477,5
2500000,16,1,500000,250000,0,0,11.7416320425858,12.519153429998,-37.431049674783,5
2500000,16,1,500000,500000,0,0,12.2009556435006,11.7690294296262,-37.431049674783,5
2500000,16,1,500000,1000000,0,0,2.07648598660729,12.7388094612192,-37.431049674783,5
2500000,16,1,500000,2000000,0,0,3.34099005673945,12.1696956621252,-37.431049674783,5
2500000,16,1,1000000,250000,1,1,0.521458004572373,2.39015255773091,-32.5270216457993,5
2500000,16,1,1000000,500000,1,1,0.354947264056915,1.33189538432507,-32.5270216457993,5
2500000,16,1,1000000,1000000,1,1,1.11832971762568,0.988461066416646,-32.5270216457993,5
2500000,16,1,1000000,2000000,1,1,1.22038764034115,0.953708616597493,-32.5270216457993,5
2500000,16,1,1500000,250000,1,1,1.75496947168563,0.135334216992589,-30.1659104976041,5
2500000,16,1,1500000,500000,1,1,0.378086882533868,0.740798441177404,-30.1659104976041,5
2500000,16,1,1500000,1000000,1,1,0.0551376706144024,0.580319615640867,-30.1659104976041,5
2500000,16,1,1500000,2000000,1,1,0.748900547743347,0.154978098877445,-30.1659104976041,5
2500000,16,1,2000000,250000,1,1,2.12186545262862,0.855024554609307,-28.8042019443714,5
2500000,16,1,2000000,500000,1,1,1.15177611689812,1.56987923188432,-28.8042019443714,5
2500000,16,1,2000000,1000000,1,1,0.577989761901665,0.930810271780613,-28.8042019443714,5
2500000,16,1,2000000,2000000,1,1,1.19850469413922,0.963795447647997,-28.8042019443714,5
2500000,16,1,3000000,250000,1,1,2.44438448836364,1.52411002420585,-27.3189504287669,5
2500000,16,1,3000000,500000,1,1,0.263356616068267,1.77875530380631,-27.3189504287669,5
2500000,16,1,3000000,1000000,1,1,0.50785985525903,1.75378238202626,-27.3189504287669,5
2500000,16,1,3000000,2000000,1,1,0.357239616070471,2.11115270218314,-27.3189504287669,5
2500000,16,2,250000,250000,0,0,4.0236537702265,90.6310930640629,-43.3686483789001,5
2500000,16,2,250000,500000,0,0,2.80508022627886,90.5117850277763,-42.9745199433551,5
2500000,16,2,250000,1000000,0,0,2.07163597446057,90.6389009262418,-42.716474757347,5
2500000,16,2,250000,2000000,0,0,2.21550461675648,90.7019536868772,-42.3995631607146,5
2500000,16,2,500000,250000,0,0,5.6660656754627,17.8675360703025,-43.3686483789001,5
2500000,16,2,500000,500000,0,0,3.77284783027965,17.2067713669797,-42.9745199433551,5
2500000,16,2,500000,1000000,0,0,3.1133677172927,16.9471407496159,-42.716474757347,5
2500000,16,2,500000,2000000,0,0,2.75388534590456,17.3825711917631,-42.3995631607146,5
2500000,16,2,1000000,250000,0,0,8.6120542546787,1.1855741631734,-36.6614546563169,5
2500000,16,2,1000000,500000,0,0,9.51124810159103,1.90976771518105,-36.6614546563169,5
2500000,16,2,1000000,1000000,0,0,9.44325539576776,0.779355271226634,-36.6614546563169,5
2500000,16,2,1000000,2000000,0,0,9.02000505059846,1.26116673793506,-36.6614546563169,5
2500000,16,2,1500000,250000,0.5,0.5,3.52539598302484,1.5947418346121,-31.6991599901574,5
2500000,16,2,1500000,500000,1,1,0.674255606251828,0.0875204034809007,-31.6991599901574,5
2500000,16,2,1500000,1000000,1,1,0.762322692008777,0.756122676590087,-31.6991599901574,5
2500000,16,2,1500000,2000000,1,1,0.46664951063089,1.47173574220885,-31.6991599901574,5
2500000,16,2,2000000,250000,1,1,2.49445170684666,1.03882647333358,-29.3667193779479,5
2500000,16,2,2000000,500000,1,1,0.523626023888779,0.504723124784623,-29.3667193779479,5
2500000,16,2,2000000,1000000,1,1,0.24497808208418,0.494757857170769,-29.3667193779479,5
2500000,16,2,2000000,2000000,1,1,0.619635886721981,0.114633717076862,-29.3667193779479,5
2500000,16,2,3000000,250000,0.5,0.5,3.28217919328606,0.221614227968425,-27.3969313065756,5
2500000,16,2,3000000,500000,1,1,0.907135436456596,1.4772386284883,-27.3969313065756,5
2500000,16,2,3000000,1000000,1,1,0.929440976244789,1.01441605864103,-27.3969313065756,5
2500000,16,2,3000000,2000000,1,1,0.316957379180161,1.03360946189592,-27.3969313065756,5
5000000,14,1,250000,250000,0,0,17.4211581558428,45.2502504051171,-46.2191848123704,10
5000000,14,1,250000,500000,0,0,16.5469741079026,45.468689769403,-45.9997238052581,10
5000000,14,1,250000,1000000,0,0,15.5681455137303,45.3767825862857,-45.8660229820762,10
5000000,14,1,250000,2000000,0,0,15.8244483501785,45.0759313209558,-45.7735250944377,10
5000000,14,1,500000,250000,0,0,7.02170158422202,15.4880271556971,-44.8077432258162,10
5000000,14,1,500000,500000,0,0,5.53001804022126,14.9787385776079,-44.8077432258162,10
5000000,14,1,500000,1000000,0,0,5.62504766041635,15.2865564663738,-44.8077432258162,10
5000000,14,1,500000,2000000,0,0,4.26334666950804,15.1444929513611,-44.8077432258162,10
5000000,14,1,1000000,250000,1,1,2.24913197798895,2.2672681179507,-39.6100327536279,10
5000000,14,1,1000000,500000,1,1,2.23330921137913,1.91617926273537,-39.6100327536279,10
5000000,14,1,1000000,1000000,1,1,2.86816469884498,1.6354392660084,-39.6100327536279,10
5000000,14,1,1000000,2000000,1,1,2.70132861030855,1.89879910479673,-39.6100327536279,10
5000000,14,1,1500000,250000,1,1,2.27249962105243,0.271077996292579,-36.6260744096658,10
5000000,14,1,1500000,500000,1,1,0.482525841881953,0.410679920533497,-36.6260744096658,10
5000000,14,1,1500000,1000000,1,1,0.337811673427302,0.89570388432878,-36.6260744096658,10
5000000,14,1,1500000,2000000,1,1,1.00596133959567,0.548905769633157,-36.6260744096658,10
5000000,14,1,2000000,250000,1,1,1.43950314286923,0.525518389703228,-34.6742147465776,10
5000000,14,1,2000000,500000,1,1,0.164712275016587,0.853495267279492,-34.6742147465776,10
5000000,14,1,2000000,1000000,1,1,0.400405437231455,0.97841053617278,-34.6742147465776,10
5000000,14,1,2000000,2000000,1,1,0.836215183602773,1.34568135987325,-34.6742147465776,10
5000000,14,1,3000000,250000,1,1,1.8404444494855,1.11841872235177,-32.2982223332749,10
5000000,14,1,3000000,500000,1,1,1.01015745815634,2.38346856013862,-32.2982223332749,10
5000000,14,1,3000000,1000000,1,1,1.32781108208082,1.97476855566008,-32.2982223332749,10
5000000,14,1,3000000,2000000,1,1,1.30952941068816,1.99871982797413,-32.2982223332749,10
5000000,14,2,250000,250000,0,0,7.70207880523308,96.0466751656694,-46.5548465693603,10
5000000,14,2,250000,500000,0,0,5.78015065688918,96.3513816087065,-46.1652669670382,10
5000000,14,2,250000,1000000,0,0,5.58620895978689,95.7784826608284,-45.9628301543632,10
5000000,14,2,250000,2000000,0,0,5.32779347388018,95.9143419294868,-45.8453026638561,10
5000000,14,2,500000,250000,0,0,9.79811275566488,27.3717769848728,-46.5548465693603,10
5000000,14,2,500000,500000,0,0,8.60878247638493,26.5856372741634,-46.1652669670382,10
5000000,14,2,500000,1000000,0,0,7.8318863053378,26.5609446801262,-45.9628301543632,10
5000000,14,2,500000,2000000,0,0,8.46081764517189,26.7937164217077,-45.8453026638561,10
5000000,14,2,1000000,250000,0,0,8.64702150925154,0.401665794370243,-46.5548465693603,10
5000000,14,2,1000000,500000,0,0,7.53906976821064,2.01319242627223,-46.1652669670382,10
5000000,14,2,1000000,1000000,0,0,6.71584882172094,1.70748426101872,-45.9628301543632,10
5000000,14,2,1000000,2000000,0,0,6.7707711152498,0.995792745688973,-45.8453026638561,10
5000000,14,2,1500000,250000,0,0,7.0532546499027,0.496014164535497,-44.4094796630366,10
5000000,14,2,1500000,500000,0,0,4.87871839032825,0.601139275024587,-44.4094796630366,10
5000000,14,2,1500000,1000000,0,0,4.82946533927762,0.825878901253607,-44.4094796630366,10
5000000,14,2,1500000,2000000,0,0,5.15381362720895,0.410189008647444,-44.4094796630366,10
5000000,14,2,2000000,250000,1,1,2.8329382973594,1.73044132559005,-40.0008198212914,10
5000000,14,2,2000000,500000,1,1,0.261969916558535,0.509403762485294,-40.0008198212914,10
5000000,14,2,2000000,1000000,1,1,1.62949665899317,0.603193197747021,-40.0008198212914,10
5000000,14,2,2000000,2000000,1,1,1.2930774279249,0.497407191650456,-40.0008198212914,10
5000000,14,2,3000000,250000,0.5,0.5,3.073436209084,0.857872476782373,-34.6743875676642,10
5000000,14,2,3000000,500000,1,1,1.56403438587793,1.39862376804327,-34.6743875676642,10
5000000,14,2,3000000,1000000,1,1,1.93954136198526,1.89466600943142,-34.6743875676642,10
5000000,14,2,3000000,2000000,1,1,0.657161915797455,1.04160463915732,-34.6743875676642,10
5000000,16,1,250000,250000,0,0,12.6142059562869,45.2890545566188,-46.2191848123704,10
5000000,16,1,250000,500000,0,0,12.2314858300112,45.0654966494565,-45.9997238052581,10
5000000,16,1,250000,1000000,0,0,10.9477915288869,45.5037279400363,-45.8660229820762,10
5000000,16,1,250000,2000000,0,0,11.3360988894734,45.088416020027,-45.7735250944377,10
5000000,16,1,500000,250000,0,0,4.71202260850027,15.5496015577037,-44.8077432258162,10
5000000,16,1,500000,500000,0,0,4.2873089882813,14.6974839990649,-44.8077432258162,10
5000000,16,1,500000,1000000,0,0,3.53497631765921,14.9495004733542,-44.8077432258162,10
5000000,16,1,500000,2000000,0,0,2.85008275180747,14.6778883532477,-44.8077432258162,10
5000000,16,1,1000000,250000,1,1,1.93215121346617,2.85786680994783,-39.6100327536279,10
5000000,16,1,1000000,500000,0.5,0.5,3.38355803467839,2.23361370436677,-39.6100327536279,10
5000000,16,1,1000000,1000000,0.5,0.5,3.95968483769751,2.02422998315043,-39.6100327536279,10
5000000,16,1,1000000,2000000,0,0,4.09457721791624,2.02611469893278,-39.6100327536279,10
5000000,16,1,1500000,250000,1,1,0.709895395507587,0.590831281292792,-36.6260744096658,10
5000000,16,1,1500000,500000,1,1,0.862455536819817,0.205565707940147,-36.6260744096658,10
5000000,16,1,1500000,1000000,1,1,0.826118408601573,0.446301330371246,-36.6260744096658,10
5000000,16,1,1500000,2000000,1,1,0.964312777028109,0.67779102124581,-36.6260744096658,10
5000000,16,1,2000000,250000,1,1,1.98124763204408,0.690079252806952,-34.6742147465776,10
5000000,16,1,2000000,500000,1,1,0.647579766763218,1.0461971213428,-34.6742147465776,10
5000000,16,1,2000000,1000000,1,1,0.618280355209089,1.07611769060547,-34.6742147465776,10
5000000,16,1,2000000,2000000,1,1,0.716160093009588,0.449733000070474,-34.6742147465776,10
5000000,16,1,3000000,250000,1,1,1.63982801150178,1.14791450945986,-32.2982223332749,10
5000000,16,1,3000000,500000,1,1,1.1170330512478,1.79449161571203,-32.2982223332749,10
5000000,16,1,3000000,1000000,1,1,0.23783234211906,1.56950600160692,-32.2982223332749,10
5000000,16,1,3000000,2000000,1,1,0.386024272064056,1.7419740051497,-32.2982223332749,10
5000000,16,2,250000,250000,0,0,6.88959038322732,95.7111004874122,-46.5548465693603,10
5000000,16,2,250000,500000,0,0,5.99015280969781,95.5619757686356,-46.1652669670382,10
5000000,16,2,250000,1000000,0,0,5.40756643098207,95.8536706818815,-45.9628301543632,10
5000000,16,2,250000,2000000,0,0,5.03828026974349,95.7320496850683,-45.8453026638561,10
5000000,16,2,500000,250000,0,0,7.67117155525855,27.3639487930151,-46.5548465693603,10
5000000,16,2,500000,500000,0,0,6.61037397020475,26.4705577218671,-46.1652669670382,10
5000000,16,2,500000,1000000,0,0,5.45267234342737,26.4361894757422,-45.9628301543632,10
5000000,16,2,500000,2000000,0,0,4.78743384685347,26.5996117096359,-45.8453026638561,10
5000000,16,2,1000000,250000,0,0,10.6205317074844,0.409847880940051,-46.5548465693603,10
5000000,16,2,1000000,500000,0,0,7.04736024048094,1.52449390453875,-46.1652669670382,10
5000000,16,2,1000000,1000000,0,0,5.89564415385497,1.34746549380393,-45.9628301543632,10
5000000,16,2,1000000,2000000,0,0,5.94453203520373,1.51600563221024,-45.8453026638561,10
5000000,16,2,1500000,250000,0,0,10.595321040946,1.11615732049163,-44.4094796630366,10
5000000,16,2,1500000,500000,0,0,5.68509522550067,0.229577301149808,-44.4094796630366,10
5000000,16,2,1500000,1000000,0,0,5.17784202544109,0.0880347757281297,-44.4094796630366,10
5000000,16,2,1500000,2000000,0,0,5.16293062258535,0.836731179604788,-44.4094796630366,10
5000000,16,2,2000000,250000,0,0,4.52191598074827,1.45325292373283,-40.0008198212914,10
5000000,16,2,2000000,500000,1,1,0.677833551580553,0.211019676129454,-40.0008198212914,10
5000000,16,2,2000000,1000000,1,1,0.978560150136121,0.132750064455756,-40.0008198212914,10
5000000,16,2,2000000,2000000,1,1,0.623528357336955,0.94717830932679,-40.0008198212914,10
5000000,16,2,3000000,250000,0.5,0.5,3.26918807287004,0.301057068861965,-34.6743875676642,10
5000000,16,2,3000000,500000,1,1,1.20272182299688,1.10656567620673,-34.6743875676642,10
5000000,16,2,3000000,1000000,1,1,1.4854200580189,1.05163166249294,-34.6743875676642,10
5000000,16,2,3000000,2000000,1,1,0.640269059561327,0.890138611499913,-34.6743875676642,10
10000000,14,1,250000,250000,0,0,16.6115029408329,46.6124719513563,-50.0474765024527,20
10000000,14,1,250000,500000,0,0,15.3239516229697,46.6882020791753,-49.830228978904,20
10000000,14,1,250000,1000000,0,0,14.7555752657758,46.2691049948889,-49.7041890257075,20
10000000,14,1,250000,2000000,0,0,15.0538287871535,46.0680958591803,-49.6323787485809,20
10000000,14,1,500000,250000,0,0,7.75564245979632,16.5139287049455,-50.0474765024527,20
10000000,14,1,500000,500000,0,0,4.97446683807129,16.2916342696482,-49.830228978904,20
10000000,14,1,500000,1000000,0,0,4.41029467751725,16.0193911200609,-49.7041890257075,20
10000000,14,1,500000,2000000,0,0,3.59302578892702,16.2231210004344,-49.6323787485809,20
10000000,14,1,1000000,250000,0.5,0.5,3.49868512579237,2.82202034798336,-46.1861840298957,20
10000000,14,1,1000000,500000,0,0,4.13478834674074,2.17107083167379,-46.1861840298957,20
10000000,14,1,1000000,1000000,0,0,3.61915411261763,2.36790653218173,-46.1861840298957,20
10000000,14,1,1000000,2000000,0.5,0.5,3.38342221572212,2.22879137464259,-46.1861840298957,20
10000000,14,1,1500000,250000,1,1,1.26808179167002,0.62730942813628,-43.1023523876323,20
10000000,14,1,1500000,500000,1,1,0.390932355564955,0.700719495021129,-43.1023523876323,20
10000000,14,1,1500000,1000000,1,1,1.07964756779474,0.372969575938487,-43.1023523876323,20
10000000,14,1,1500000,2000000,1,1,0.88682410420704,0.270971726590297,-43.1023523876323,20
10000000,14,1,2000000,250000,1,1,1.70250031911736,0.141920151895403,-40.9242120626743,20
10000000,14,1,2000000,500000,1,1,0.644885812558971,0.845945897580958,-40.9242120626743,20
10000000,14,1,2000000,1000000,1,1,2.27483853406265,1.51335888216391,-40.9242120626743,20
10000000,14,1,2000000,2000000,1,1,0.809665733056453,1.2898206325457,-40.9242120626743,20
10000000,14,1,3000000,250000,1,1,2.49978395645751,1.13283769436772,-38.0156717480389,20
10000000,14,1,3000000,500000,1,1,0.688334602083707,1.44732067979962,-38.0156717480389,20
10000000,14,1,3000000,1000000,1,1,0.613520971471426,2.10897115810833,-38.0156717480389,20
10000000,14,1,3000000,2000000,1,1,0.307778966541927,1.5715329878597,-38.0156717480389,20
10000000,14,2,250000,250000,0,0,7.70579987303843,97.2666312119996,-50.3825906078242,20
10000000,14,2,250000,500000,0,0,6.55792862828077,96.4445497946038,-49.9930866940831,20
10000000,14,2,250000,1000000,0,0,5.7913214220681,96.6441619823137,-49.7917173371701,20
10000000,14,2,250000,2000000,0,0,5.36945762712381,96.8492310340058,-49.688770997336,20
10000000,14,2,500000,250000,0,0,10.9589750031791,30.549138035514,-50.3825906078242,20
10000000,14,2,500000,500000,0,0,8.60984561364311,29.5311868231487,-49.9930866940831,20
10000000,14,2,500000,1000000,0,0,9.01807267246898,29.6317702928168,-49.7917173371701,20
10000000,14,2,500000,2000000,0,0,8.70736961537594,29.5364458309702,-49.688770997336,20
10000000,14,2,1000000,250000,0.5,0.5,3.2817735350398,1.12147236123328,-50.3825906078242,20
10000000,14,2,1000000,500000,1,1,0.548657814611042,1.12272217270257,-49.9930866940831,20
10000000,14,2,1000000,1000000,1,1,1.26069309524082,0.864776732152639,-49.7917173371701,20
10000000,14,2,1000000,2000000,1,1,0.0749127801194849,0.696489611387729,-49.688770997336,20
10000000,14,2,1500000,250000,0,0,9.14826046835395,0.512010646448857,-50.3825906078242,20
10000000,14,2,1500000,500000,0,0,8.69668234769354,0.876145124277938,-49.9930866940831,20
10000000,14,2,1500000,1000000,0,0,6.41412791899429,1.15917845006799,-49.7917173371701,20
10000000,14,2,1500000,2000000,0,0,6.78637178289203,0.689363896141471,-49.688770997336,20
10000000,14,2,2000000,250000,0,0,4.27419154454058,0.998271740384538,-50.3825906078242,20
10000000,14,2,2000000,500000,1,1,1.73197128505651,0.344148139185418,-49.9930866940831,20
10000000,14,2,2000000,1000000,1,1,1.98411521697666,0.493177646323684,-49.7917173371701,20
10000000,14,2,2000000,2000000,1,1,1.12403547467161,0.295530545085931,-49.688770997336,20
10000000,14,2,3000000,250000,0.5,0.5,3.22516261825696,0.193986616083408,-49.6389368841618,20
10000000,14,2,3000000,500000,1,1,1.28948247360263,1.12764999015083,-49.6389368841618,20
10000000,14,2,3000000,1000000,1,1,0.706397933336422,1.10341988065403,-49.6389368841618,20
10000000,14,2,3000000,2000000,1,1,1.33123783457902,0.708291510467896,-49.6389368841618,20
10000000,16,1,250000,250000,0,0,12.7545638304786,46.6105342472049,-50.0474765024527,20
10000000,16,1,250000,500000,0,0,11.6782230627475,46.6573014515083,-49.830228978904,20
10000000,16,1,250000,1000000,0,0,10.8638402665516,46.2090578066291,-49.7041890257075,20
10000000,16,1,250000,2000000,0,0,11.6884058717042,46.4424752786186,-49.6323787485809,20
10000000,16,1,500000,250000,0,0,4.62498375170633,16.2847087704332,-50.0474765024527,20
10000000,16,1,500000,500000,0,0,3.23277200652464,15.9232972340584,-49.830228978904,20
10000000,16,1,500000,1000000,0,0,2.84259451221239,15.8624930429787,-49.7041890257075,20
