iteration,Var2,Var3,Var4,Var5,Var6,Var7
1,0.153518675630999,0.453064452660082,0.347196813619613,0.337450834510669,0.995885204251939,0.763176558251433
2,0.162289825272004,0.45305866252648,0.336158740695476,0.120379099556587,0.991774665071616,0.563921589286949
