scenario,seed,C_est_F,ESR_est_Ohm,C_MAPE_percent,ESR_MAPE_percent,sigma_C_F,sigma_ESR_Ohm,NEES_full,NEES_param,CI_C_contains_true,CI_ESR_contains_true,accuracy_pass
nominal,34,0.000100529479237982,0.0497959204240589,0.529479237981589,0.40815915188227,8.92405992949946e-07,0.000310975877449476,1.54398407013092,1.52358631219731,1,1,1
nominal,35,9.93099441807968e-05,0.0500268612866475,0.690055819203172,0.0537225732949453,8.6607383994582e-07,0.000309018265855736,0.347865231642397,0.317659036226179,1,1,1
nominal,36,0.000100590779187549,0.0501101600680332,0.590779187548862,0.220320136066388,8.88585218825212e-07,0.000314933591385631,1.37635280532546,1.35307261643355,1,1,1
nominal,37,0.000100555764695593,0.0498703863204201,0.555764695593286,0.25922735915973,8.88285475239389e-07,0.000313173977633172,0.518066588581452,0.499208763299632,1,1,1
nominal,38,9.99219452398111e-05,0.0498689623209356,0.0780547601889059,0.262075358128899,8.76780291340992e-07,0.000313012824813477,0.80054015023213,0.779686277495402,1,1,1
nominal,39,9.98324666250337e-05,0.0499323287972297,0.167533374966344,0.13534240554065,8.82445792385829e-07,0.000311369405815711,0.211453931695059,0.175815221347195,1,1,1
nominal,40,0.000100086655232991,0.0499973023340593,0.086655232990851,0.00539533188138597,8.79683547460566e-07,0.000311708496730632,0.171681491876813,0.140073618025988,1,1,1
nominal,41,9.95314363886756e-05,0.0499909820303924,0.468563611324391,0.0180359392151774,8.69958833811807e-07,0.000311219086130591,1.46244084165303,1.43975522175317,1,1,1
nominal,42,9.98612090089047e-05,0.050066090877532,0.138790991095294,0.132181755063954,8.75722933085948e-07,0.00031152337445096,0.650636776290754,0.620058284773149,1,1,1
nominal,43,9.95683902416467e-05,0.0500523735477317,0.431609758353291,0.10474709546342,8.70595432375023e-07,0.000311506699856521,0.285158610338035,0.257098044356286,1,1,1
nominal,44,0.000100852196589087,0.0499379934507524,0.852196589086818,0.124013098495235,8.93205193406528e-07,0.000311291313121272,0.336024271263041,0.303078458930735,1,1,1
nominal,45,0.000100644906709765,0.0499930085749962,0.644906709765047,0.0139828500076988,8.89537115666265e-07,0.000310743468755221,0.242896299404247,0.224382871353361,1,1,1
nominal,46,9.97502095400583e-05,0.0499484278721114,0.24979045994169,0.103144255777188,8.73792393613211e-07,0.000310798570374739,0.0188753374346322,0.00107688058641063,1,1,1
nominal,47,0.000100087833593054,0.0499773821979915,0.087833593053932,0.0452356040169244,8.79700063943495e-07,0.000310113913465332,0.250384890234418,0.231259454947666,1,1,1
nominal,48,9.98968848291178e-05,0.0500580667336679,0.103115170882251,0.116133467335766,8.76360542990214e-07,0.000313308721216387,1.17644588741556,1.1430986688204,1,1,1
nominal,49,9.99453146756405e-05,0.0499503791592164,0.0546853243595269,0.0992416815672748,8.77207198886676e-07,0.00031225474087908,2.1399847978777,2.122844622939,1,1,1
nominal,50,9.9911538086944e-05,0.0497066521646426,0.088461913056026,0.586695670714832,8.76615070124673e-07,0.000310875242785426,0.212557998796081,0.159934671597814,1,1,1
nominal,51,0.000100523343593633,0.0498244257174664,0.523343593632508,0.351148565067261,8.87402268023742e-07,0.000311666411259561,1.13806963936134,1.12039411392721,1,1,1
nominal,52,0.000100082779314461,0.0501321292042289,0.0827793144608346,0.264258408457718,8.7961566414577e-07,0.000309923124575438,0.379368339463374,0.36095014543916,1,1,1
nominal,53,9.97698308233425e-05,0.0499719365075095,0.23016917665748,0.0561269849810864,8.7413834057267e-07,0.000310718034342684,0.0755880809886195,0.0573699068332626,1,1,1
nominal,54,9.96938841241381e-05,0.0499139543325016,0.306115875861879,0.172091334996816,8.72804715292973e-07,0.000313394079766975,0.162883039464764,0.124857742246293,1,1,1
nominal,55,0.000100067779660812,0.0500605652312087,0.0677796608123726,0.121130462417396,8.79356849816877e-07,0.000310862980021188,0.47947545983916,0.461341763497517,1,1,1
nominal,56,0.000100467875968515,0.0500365857093855,0.467875968515452,0.0731714187710564,8.86401271996906e-07,0.000311224520949225,0.59396098957424,0.563310189612685,1,1,1
nominal,57,9.98137419825517e-05,0.0500883267233815,0.186258017448349,0.176653446762964,8.78325379683397e-07,0.000308493019594783,0.194767683140943,0.149084984680495,1,1,1
nominal,58,9.99294806433097e-05,0.0498618100507294,0.0705193566902684,0.276379898541201,8.76921465930173e-07,0.000310453313048562,0.4805162264894,0.446288296437111,1,1,1
