observation,estimator,cell_id,N_rows,C_MAPE_percent,C_p50_percent,C_p95_percent,C_max_percent,ESR_MAPE_percent,ESR_p50_percent,ESR_p95_percent,ESR_max_percent,C_bias_percent,ESR_bias_percent,empirical_C_variance,empirical_ESR_variance,posterior_C_variance,posterior_ESR_variance,mean_convergence_cycles,divergence_rate,projection_saturation_rate,mean_invalid_updates,timing_failure_rate,NIS_mean,NEES_mean,joint_CI_coverage
O0 Mixed,E1 RLS,O0-E1,768,7.03655011906706,6.4942914014232,12.0167993531224,16.183833715708,1.19697016645674,1.04062229464403,2.67204957511153,5.47913194922329,-7.03655011906706,1.18381093160509,4.69300793429906e-11,0.000433877329418178,7.98334453493459e-13,6.89173130093803e-07,665.412760416667,0,0.701822916666667,0,0.00390625,NaN,614.586389474785,0.00390625
O1 Proposed,E1 RLS,O1-E1,768,0.372680462278862,0.195492793217911,1.32648620767007,4.01132309942911,0.222188144681208,0.138963642671325,0.698112302455162,1.99345461954819,0.0254341236786594,0.132469635018729,5.78665936744916e-11,0.000433638544360973,1.02776308262969e-12,1.28670167654454e-07,13.1888020833333,0,0.0989583333333333,0,0,NaN,1.66110125838221,0.904947916666667
O0 Mixed,E2 Dual EKF,O0-E2,768,7.01566413292016,6.45281522887748,12.0112598871327,16.0906840273468,1.25433932942726,1.03160350678375,3.11893953569755,5.44251282525656,-7.01566413292016,1.17771620341685,4.69607641847325e-11,0.000435749754929744,2.9268446168616e-13,2.46611610203316e-06,690.549479166667,0,0.0950520833333333,0,0.00390625,0.18397957208031,1072.26351737341,0
O1 Proposed,E2 Dual EKF,O1-E2,768,0.304340016733086,0.150269156646071,1.15068436116824,2.39813574337238,1.19225037349521,0.79646993457031,3.87138998213082,8.87490282882916,0.0163431390490983,-0.816982141843632,5.72568966009008e-11,0.000433994983921872,3.75188915133658e-13,1.12094216049786e-06,40.5703125,0,0.0833333333333333,0,0.02734375,0.813198481823133,5.05872853962309,0.819010416666667
O0 Mixed,E3 LTV/Joseph,O0-E3,768,7.03891011584513,6.46763654172889,11.9877496543305,16.2748257793674,1.22244348664268,1.05394007263924,2.74093374521837,5.00811612241052,-7.03891011584513,1.20663563069272,4.69988748852792e-11,0.000435143187073677,2.8901020554367e-13,8.15790940186549e-07,723.727864583333,0,0.111979166666667,4.88020833333333,0.00130208333333333,0.615652475338015,1088.49111431399,0
O1 Proposed,E3 LTV/Joseph,O1-E3,768,0.301149059504354,0.159799254755821,1.11726993503184,2.28197217788793,0.64283085961941,0.336557798945181,2.50347620426762,9.19315244242127,0.0158662438843793,0.257945204556755,5.73339364603385e-11,0.000434255381258081,3.6767996016628e-13,3.58066637438277e-07,33.03515625,0,0.1171875,24.4791666666667,0.015625,1.49542362967913,4.53708280739601,0.890625
