case_id,source_model,operating_profile,Vin,D,load,noise,timing,reference_ESR,z_R,I_Sigma,raw_calibration_quantity,accepted,rejection_reason,weight,seed,edge_id,edge_time_s
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0948348210878933,1.96124670832842,0.96708711540652,1,,1,11904,84,0.00170005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0952440403115276,1.95748559062818,0.973126349103417,1,,1,11904,85,0.00172005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0945227047309416,1.95513015252087,0.966919819727272,1,,1,11904,86,0.00174
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0945227047309913,1.95412028270806,0.967419514217413,1,,1,11904,87,0.00176
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0953434551511805,1.95256756163142,0.976595709410622,1,,1,11904,88,0.00178005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0958544011874167,1.95170103414553,0.982265208763213,1,,1,11904,89,0.0018
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0970820588582839,1.95028703144978,0.995566881107921,1,,1,11904,90,0.00182005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.095022090902134,1.94948154005146,0.97484473640746,1,,1,11904,91,0.00184
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0949111161974017,1.95052470227568,0.973185482723381,1,,1,11904,92,0.00186
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0982912207448479,1.95285517107444,1.00664117033081,1,,1,11904,93,0.00188005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0954821735320337,1.95018715421554,0.979210362714559,1,,1,11904,94,0.00190005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0961318379490947,1.95210054308246,0.984906625734533,1,,1,11904,95,0.00192
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0945620082721703,1.95191558524129,0.968914936559418,1,,1,11904,96,0.00194005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0947030386260934,1.95444858287614,0.969102379625967,1,,1,11904,97,0.00196005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0961040942731302,1.95597356027661,0.982672733669664,1,,1,11904,98,0.00198
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0985177941003315,1.95723867191023,1.00670189603581,1,,1,11904,99,0.002
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0947723978165342,1.9620327791534,0.966063348415896,1,,1,11904,100,0.00202
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0946336794355886,1.96346435284408,0.963945989633187,1,,1,11904,101,0.00204
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0950775782544824,1.96580591911331,0.967313988935061,1,,1,11904,102,0.00206
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0957156828065777,1.97020051741957,0.971633922134377,1,,1,11904,103,0.00208
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.097687795787877,1.97331890662172,0.990086249719428,1,,1,11904,104,0.00210005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0961526457062405,1.978126885703,0.972158524321046,1,,1,11904,105,0.00212005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0959653758921064,1.98168639935634,0.968522324453317,1,,1,11904,106,0.00214
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0978796895482859,1.98574807354849,0.985821825558936,1,,1,11904,107,0.00216
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0985732814527864,1.98917719192382,0.99109603561714,1,,1,11904,108,0.00218
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0984623067478338,1.99636835278859,0.986414221707116,1,,1,11904,109,0.0022
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0969202207471085,2.00131874940755,0.968563561159856,1,,1,11904,110,0.00222005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.100956925630761,2.0068656350643,1.0061154455667,1,,1,11904,111,0.00224005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.098457682801822,2.01260117771905,0.978412254666448,1,,1,11904,112,0.00226005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.101255170149628,2.01894245730365,1.00305157072042,1,,1,11904,113,0.00228005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.101960321919123,2.02476215577613,1.00713381695974,1,,1,11904,114,0.00230005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0994333354140622,2.0305818542486,0.979358061395232,1,,1,11904,115,0.00232
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0996552848234273,2.03763984546772,0.978144249044682,1,,1,11904,116,0.00234
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.101292161717794,2.04383223399016,0.991198397140861,1,,1,11904,117,0.00236
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.0996830284996264,2.05101229738446,0.972037355668188,1,,1,11904,118,0.00238
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.100543082461073,2.05824784813112,0.976977408744678,1,,1,11904,119,0.0024
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.100765031870488,2.06582742046235,0.975541624362168,1,,1,11904,120,0.00242
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.101440127990791,2.07479232702395,0.977834038323204,1,,1,11904,121,0.00244005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.10322959510416,2.08128712161672,0.991978415971487,1,,1,11904,122,0.00246005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.103012269640871,2.08844406528087,0.986497760254997,1,,1,11904,123,0.00248
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.104094273011711,2.09698911754302,0.992797455560238,1,,1,11904,124,0.0025
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.102901294936089,2.10646635732468,0.977003924874252,1,,1,11904,125,0.00252
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.102873551259904,2.11415690436061,0.973187477691175,1,,1,11904,126,0.00254
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.102346421412605,2.12213598562878,0.964560443870709,1,,1,11904,127,0.00256
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.105162404544423,2.13240299539224,0.986327676069307,1,,1,11904,128,0.00258005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.107016606902192,2.14023595996588,1.00004493807214,1,,1,11904,129,0.00260005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.106010898640712,2.14920364089511,0.98651329844723,1,,1,11904,130,0.00262005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.107307915501977,2.15872064661262,0.99418065668071,1,,1,11904,131,0.00264005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.104122016687803,2.16634830798255,0.96126755152101,1,,1,11904,132,0.00266
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.105925355639137,2.1765024934629,0.973353864351475,1,,1,11904,133,0.00268
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.107950644000063,2.18582436865797,0.987733923621148,1,,1,11904,134,0.0027
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.105592431525189,2.19341503845967,0.962813053377633,1,,1,11904,135,0.00272
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.105481456820442,2.20293666812321,0.957644024422244,1,,1,11904,136,0.00274
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.109811782276729,2.21310287586324,0.99237846983409,1,,1,11904,137,0.00276005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.109360947538903,2.22183566033417,0.984419770474425,1,,1,11904,138,0.00278005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.112551470299167,2.23089119623796,1.00902697979145,1,,1,11904,139,0.00280005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.108144849733279,2.23956941814575,0.965764658662082,1,,1,11904,140,0.00282
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.109060391047088,2.24937958204152,0.969693082641973,1,,1,11904,141,0.00284
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.11302773674025,2.25770268489426,1.00126325309786,1,,1,11904,142,0.00286
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.109892701332484,2.26671383091617,0.969621306700785,1,,1,11904,143,0.00288
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.112389632188354,2.27490376412326,0.98808251989216,1,,1,11904,144,0.0029
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.111524954280753,2.28659125010694,0.975469089856245,1,,1,11904,145,0.00292005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.114005701325532,2.2954396332286,0.993323454689847,1,,1,11904,146,0.00294005
KR-CAL-04,MODEL_B_SIMSCAPE_ESL_10nH,modelB_parasitic_nominal,24,0.4,10,sigmaV=1mV; sigmaI=0.5mA,fsADC=5000000Hz; phase=0.37; guard=0.5us; window=2us; method=timestamped_linear,0.05,0.114528207226712,2.3029498463694,0.994621809999606,1,,1,11904,147,0.00296005
