cmrrDb,rawLeakMv,calibratedResidualMv,worstEdgeSignalMv,residualPercentOfSignal,pass
60,34.6982187606699,1.7349109380335,31.9434621127594,5.43119256112351,0
70,10.9725402034502,0.548627010172509,31.9434621127594,1.71749389041136,1
80,3.46982187606699,0.17349109380335,31.9434621127594,0.543119256112351,1
90,1.09725402034502,0.0548627010172509,31.9434621127594,0.171749389041136,1
100,0.346982187606699,0.017349109380335,31.9434621127594,0.0543119256112351,1
110,0.109725402034502,0.00548627010172509,31.9434621127594,0.0171749389041136,1
