test_id,model_type,Vin,D,load_percent,fs_Hz,C_true_F,ESR_true_Ohm,noise_SNR_dB,adc_bits,samples_per_cycle,sync_error_s,ESL_H,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,convergence_time_s,rank_Phi,cond_Phi,rank_Obs,cond_Obs,min_singular_Obs,status,notes,algorithm_version,edge_method,pre_projection_C,pre_projection_ESR,post_projection_C,post_projection_ESR,sample_phase_fraction,common_pwm_offset_ns,voltage_delay_ns,i1_delay_ns,i2_delay_ns,jitter_rms_ns,adc_aperture_ns,voltage_frontend_fc_Hz,i1_frontend_fc_Hz,i2_frontend_fc_Hz,edge_guard_us,edge_window_us,edge_points_per_side,edge_fit_order,edge_fit_rmse_V,edge_fit_variance_V2,R_V,R_C,R_R,NIS_V,NIS_C,NIS_R,gate_V,gate_C,gate_R,rank_Obs_normalized,cond_Obs_normalized,min_sv_Obs_normalized,info_min_eig,info_cond,sigma_v_mV_RMS,sigma_i_mA_RMS,test_family
delay_40,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,1e-07,0,TR_TS_LTVKF,0.000100000134527915,0.00013452791531865,0.0488786456169315,2.24270876613694,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99868298015607e-05,0.0488664151552895,0.000100000134527915,0.0488786456169315,NaN,0,100,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_41,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,2e-07,0,adjacent,0.00010001482350062,0.0148235006204089,-0.000763861597695422,101.527723195391,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,0.00010001482350062,-0.000763861597695422,0.00010001482350062,-0.000763861597695422,NaN,0,200,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_42,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,2e-07,0,timestamped_linear,0.00010001482350062,0.0148235006204089,0.0478819956672173,4.23600866556531,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,0.00010001482350062,0.0478819956672173,0.00010001482350062,0.0478819956672173,NaN,0,200,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_43,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,2e-07,0,robust_polynomial,0.00010001482350062,0.0148235006204089,0.0479291502687676,4.14169946246484,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,0.00010001482350062,0.0479291502687676,0.00010001482350062,0.0479291502687676,NaN,0,200,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_44,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,2e-07,0,TR_TS_LTVKF,9.99997273129532e-05,0.00027268704678729,0.0478416084569985,4.31678308600303,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.9978634523612e-05,0.0478291761725599,9.99997273129532e-05,0.0478416084569985,NaN,0,200,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_45,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,5e-07,0,adjacent,0.000100047347678728,0.0473476787280047,-0.000776095011625341,101.552190023251,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,0.000100047347678728,-0.000776095011625341,0.000100047347678728,-0.000776095011625341,NaN,0,500,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_46,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,5e-07,0,timestamped_linear,0.000100047347678728,0.0473476787280047,0.0447812614709238,10.4374770581524,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,0.000100047347678728,0.0447812614709238,0.000100047347678728,0.0447812614709238,NaN,0,500,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_47,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,5e-07,0,robust_polynomial,0.000100047347678728,0.0473476787280047,0.0448282647814357,10.3434704371286,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,0.000100047347678728,0.0448282647814357,0.000100047347678728,0.0448282647814357,NaN,0,500,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_48,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,5e-07,0,TR_TS_LTVKF,9.99922378702123e-05,0.00776212978770285,0.0447350365548852,10.5299268902296,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99551303229001e-05,0.0447220074308182,9.99922378702123e-05,0.0447350365548852,NaN,0,500,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_49,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,1e-06,0,adjacent,4.89704008016616e-05,51.0295991983384,-0.000795418268409131,101.590836536818,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,4.89704008016616e-05,-0.000795418268409131,4.89704008016616e-05,-0.000795418268409131,NaN,0,1000,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_50,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,1e-06,0,timestamped_linear,4.89704008016616e-05,51.0295991983384,-0.0144582625768325,128.916525153665,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,4.89704008016616e-05,-0.0144582625768325,4.89704008016616e-05,-0.0144582625768325,NaN,0,1000,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_51,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,1e-06,0,robust_polynomial,4.89704008016616e-05,51.0295991983384,-0.0674977860560641,234.995572112128,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,4.89704008016616e-05,-0.0674977860560641,4.89704008016616e-05,-0.0674977860560641,NaN,0,1000,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_52,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,1e-06,0,TR_TS_LTVKF,0.0001,0,0.005,90,NaN,NaN,NaN,NaN,NaN,NaN,FAIL,single_voltage; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,0.0001,-0.00393561255106144,0.0001,0.005,NaN,0,1000,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_53,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-06,0,adjacent,9.94779466320918e-05,0.522053367908215,0.0484526498968778,3.09470020624438,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.94779466320918e-05,0.0484526498968778,9.94779466320918e-05,0.0484526498968778,NaN,0,0,-1000,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_54,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-06,0,timestamped_linear,9.94779466320918e-05,0.522053367908215,0.0498390619629997,0.321876074000638,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.94779466320918e-05,0.0498390619629997,9.94779466320918e-05,0.0498390619629997,NaN,0,0,-1000,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_55,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-06,0,robust_polynomial,9.94779466320918e-05,0.522053367908215,0.0488218280637835,2.3563438724331,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.94779466320918e-05,0.0488218280637835,9.94779466320918e-05,0.0488218280637835,NaN,0,0,-1000,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_56,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-06,0,TR_TS_LTVKF,9.92081588001418e-05,0.791841199858179,0.0497898218924522,0.420356215095519,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.90871324545767e-05,0.0497424033818606,9.92081588001418e-05,0.0497898218924522,NaN,0,0,-1000,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_57,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-07,0,adjacent,9.93664695707842e-05,0.633530429215756,0.0489202075064133,2.15958498717344,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.93664695707842e-05,0.0489202075064133,9.93664695707842e-05,0.0489202075064133,NaN,0,0,-500,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_58,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-07,0,timestamped_linear,9.93664695707842e-05,0.633530429215756,0.0503055334873816,0.611066974763097,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.93664695707842e-05,0.0503055334873816,9.93664695707842e-05,0.0503055334873816,NaN,0,0,-500,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_59,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-07,0,robust_polynomial,9.93664695707842e-05,0.633530429215756,0.0503735887686569,0.747177537313748,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.93664695707842e-05,0.0503735887686569,9.93664695707842e-05,0.0503735887686569,NaN,0,0,-500,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_60,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-07,0,TR_TS_LTVKF,9.91958165814025e-05,0.804183418597459,0.0503054754014434,0.610950802886778,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.91918785782086e-05,0.0503539560790319,9.91958165814025e-05,0.0503054754014434,NaN,0,0,-500,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_61,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-07,0,adjacent,9.9746597145077e-05,0.253402854923002,0.0491158520443722,1.76829591125556,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.9746597145077e-05,0.0491158520443722,9.9746597145077e-05,0.0491158520443722,NaN,0,0,-200,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_62,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-07,0,timestamped_linear,9.9746597145077e-05,0.253402854923002,0.0501027471522002,0.205494304400489,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.9746597145077e-05,0.0501027471522002,9.9746597145077e-05,0.0501027471522002,NaN,0,0,-200,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_63,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-07,0,robust_polynomial,9.9746597145077e-05,0.253402854923002,0.0501487469322273,0.297493864454612,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.9746597145077e-05,0.0501487469322273,9.9746597145077e-05,0.0501487469322273,NaN,0,0,-200,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_64,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-07,0,TR_TS_LTVKF,9.96770073603685e-05,0.322992639631547,0.0500702594427246,0.14051888544917,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.96755065947423e-05,0.0501314501753948,9.96770073603685e-05,0.0500702594427246,NaN,0,0,-200,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_65,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-07,0,adjacent,9.98732959081361e-05,0.126704091863894,0.0490543288740295,1.89134225194106,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.98732959081361e-05,0.0490543288740295,9.98732959081361e-05,0.0490543288740295,NaN,0,0,-100,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_66,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-07,0,timestamped_linear,9.98732959081361e-05,0.126704091863894,0.0500275690063276,0.0551380126551315,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.98732959081361e-05,0.0500275690063276,9.98732959081361e-05,0.0500275690063276,NaN,0,0,-100,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_67,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-07,0,robust_polynomial,9.98732959081361e-05,0.126704091863894,0.0500742509785072,0.148501957014457,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.98732959081361e-05,0.0500742509785072,9.98732959081361e-05,0.0500742509785072,NaN,0,0,-100,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_68,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-1e-07,0,TR_TS_LTVKF,9.98385054722875e-05,0.161494527712536,0.0499933474769062,0.0133050461876283,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.98378111260823e-05,0.0500577017028427,9.98385054722875e-05,0.0499933474769062,NaN,0,0,-100,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_69,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-08,0,adjacent,9.99366433253919e-05,0.0633566746081504,0.0490239082766734,1.95218344665323,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.99366433253919e-05,0.0490239082766734,9.99366433253919e-05,0.0490239082766734,NaN,0,0,-50,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_70,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-08,0,timestamped_linear,9.99366433253919e-05,0.0633566746081504,0.0499897190483994,0.0205619032011772,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99366433253919e-05,0.0499897190483994,9.99366433253919e-05,0.0499897190483994,NaN,0,0,-50,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_71,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-08,0,robust_polynomial,9.99366433253919e-05,0.0633566746081504,0.0500370870607129,0.0741741214257186,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.99366433253919e-05,0.0500370870607129,9.99366433253919e-05,0.0500370870607129,NaN,0,0,-50,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_72,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-5e-08,0,TR_TS_LTVKF,9.99194558227806e-05,0.0805441772193993,0.0499552942080436,0.0894115839127019,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99191651455901e-05,0.0499439835534767,9.99194558227806e-05,0.0499552942080436,NaN,0,0,-50,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_73,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-08,0,adjacent,9.9974650922074e-05,0.0253490779260179,0.0490055858436429,1.98882831271423,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.9974650922074e-05,0.0490055858436429,9.9974650922074e-05,0.0490055858436429,NaN,0,0,-20,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_74,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-08,0,timestamped_linear,9.9974650922074e-05,0.0253490779260179,0.049967507336513,0.0649853269740763,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.9974650922074e-05,0.049967507336513,9.9974650922074e-05,0.049967507336513,NaN,0,0,-20,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_75,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-08,0,robust_polynomial,9.9974650922074e-05,0.0253490779260179,0.0500148156273729,0.02963125474571,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.9974650922074e-05,0.0500148156273729,9.9974650922074e-05,0.0500148156273729,NaN,0,0,-20,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_76,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,-2e-08,0,TR_TS_LTVKF,9.99680854513508e-05,0.0319145486492034,0.0499322481853505,0.135503629299061,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99680358401099e-05,0.0499202332207018,9.99680854513508e-05,0.0499322481853505,NaN,0,0,-20,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_77,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,0,0,adjacent,9.99999895013488e-05,1.04986511595406e-05,0.0489933785048262,2.01324299034771,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v1,adjacent,9.99999895013488e-05,0.0489933785048262,9.99999895013488e-05,0.0489933785048262,NaN,0,0,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_78,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,0,0,timestamped_linear,9.99999895013488e-05,1.04986511595406e-05,0.0499527105003262,0.0945789993476942,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,timestamped_linear,9.99999895013488e-05,0.0499527105003262,9.99999895013488e-05,0.0499527105003262,NaN,0,0,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
delay_79,Model_A,24,0.4,100,50000,0.0001,0.05,NaN,NaN,80,0,0,robust_polynomial,9.99999895013488e-05,1.04986511595406e-05,0.0499999807031629,3.85936742786086e-05,NaN,NaN,NaN,NaN,NaN,NaN,PASS,single_i1; pre-projection is maximum-deviation raw diagnostic,v2_TR_TS_LTVKF,robust_polynomial,9.99999895013488e-05,0.0499999807031629,9.99999895013488e-05,0.0499999807031629,NaN,0,0,0,0,0,0,Inf,Inf,Inf,0.5,2,3,1,NaN,NaN,2.95209829359236e-06,5.32968473248614e-06,7.80751311191843e-06,NaN,NaN,NaN,9,9,9,NaN,NaN,NaN,NaN,NaN,0,0,channel_delay
