validation_case,seed,C_true_F,ESR_true_Ohm,C_hat_F,ESR_hat_Ohm,C_abs_error_percent,ESR_abs_error_percent,C_CI95_covered,ESR_CI95_covered,ENOB,effective_edge_CMRR_dB,VREF_noise_uV_rms,clock_jitter_ns_rms,failure_cause
nominal,133,0.0001,0.05,0.000100161340132174,0.0493260811219262,0.161340132173499,1.34783775614766,1,1,13.4488437227563,70.6994716262458,15.1101650880882,2.12477048749547,PASS
nominal,134,0.0001,0.05,0.00010049118931865,0.0502993002036865,0.491189318649928,0.598600407372959,1,1,12.5094692858663,68.1760874337831,11.4491778506444,2.26244408744969,PASS
nominal,135,0.0001,0.05,9.99743857055758e-05,0.0496029705878555,0.0256142944242074,0.794058824289096,1,1,13.614296719958,74.0653977347544,11.2734755553147,2.32627292519184,PASS
nominal,136,0.0001,0.05,0.000100198590311192,0.0505745442884315,0.198590311192425,1.1490885768629,1,1,13.7765769114308,70.3683642610417,12.7032867780759,2.53084319740098,PASS
nominal,137,0.0001,0.05,0.000100925553772376,0.0499055619451331,0.925553772376176,0.188876109733879,1,1,13.8754001746629,70.0608156830055,8.24464924663299,2.28616723994342,PASS
nominal,138,0.0001,0.05,9.99276954248592e-05,0.0508122879876719,0.0723045751407653,1.62457597534381,1,1,13.2964848819293,71.3056306905855,22.5053181913812,2.41526119209396,PASS
nominal,139,0.0001,0.05,9.97030268992679e-05,0.0490887410822602,0.296973100732126,1.82251783547956,1,1,12.9585937170871,68.1658887396033,7.93232211958607,2.23217475829962,PASS
nominal,140,0.0001,0.05,0.000100153368607179,0.0504626607039553,0.153368607178875,0.925321407910587,1,1,13.6681449785545,70.2982539362106,15.1327171261913,3.09948321306692,PASS
nominal,141,0.0001,0.05,9.95748189059287e-05,0.0505322706470981,0.425181094071295,1.06454129419616,1,1,13.6147335195195,71.4516108696856,8.2801214971512,2.00564458982958,PASS
nominal,142,0.0001,0.05,9.93685348547117e-05,0.0504763165523503,0.631465145288268,0.952633104700534,1,1,13.3550109564975,69.193759475035,8.64156190369196,1.43562387054272,PASS
nominal,143,0.0001,0.05,0.000100105780552624,0.0489858830505574,0.105780552623878,2.02823389888512,1,1,13.7758230509905,64.8928886056818,28.2389090686245,2.65900788933568,PASS
nominal,144,0.0001,0.05,9.9845844589476e-05,0.0508519265371363,0.154155410523967,1.70385307427266,1,1,13.6857205173613,70.3073360141318,7.57468965086362,2.55168928283545,PASS
nominal,145,0.0001,0.05,9.87967208649256e-05,0.0509989281015018,1.20327913507438,1.99785620300354,0,1,13.5900734069377,70.7968666200148,7.54152543453921,2.40925667825286,PASS
nominal,146,0.0001,0.05,9.99672088245996e-05,0.050277568093725,0.0327911754004515,0.555136187450012,1,1,13.5508310662997,70.2997912256326,11.9257905810412,1.71592766407623,PASS
nominal,147,0.0001,0.05,0.000100149770227174,0.0499815291374657,0.149770227174265,0.0369417250686427,1,1,13.6283213824074,70.363283808619,23.2710553872695,3.09995690034888,PASS
nominal,148,0.0001,0.05,9.95609328851796e-05,0.0504582189552498,0.439067114820375,0.916437910499515,1,1,13.7170206724548,66.8119431901607,12.3626550851671,1.48595970672424,PASS
nominal,149,0.0001,0.05,0.000100157731315477,0.0499431114249361,0.157731315477406,0.113777150127808,1,1,13.1225933728233,68.1658593877439,14.0943331761088,1.8652332739687,PASS
nominal,150,0.0001,0.05,0.000100078877389065,0.0490391235185699,0.0788773890650151,1.92175296286023,1,1,13.1856057468327,70.6882907495423,10.2446280684987,1.06489636647616,PASS
nominal,151,0.0001,0.05,0.000100421479698631,0.0492019471862277,0.421479698631459,1.5961056275447,1,1,13.5386795659591,73.1317664485072,8.31727337088253,1.44816938449424,PASS
nominal,152,0.0001,0.05,0.000100054534513778,0.05001549700045,0.0545345137778941,0.0309940008999809,1,1,13.4762531908189,70.4516575229822,11.2508834792176,2.2666661076753,PASS
nominal,153,0.0001,0.05,0.000100002309069992,0.0499428724144192,0.0023090699917042,0.114255171161537,1,1,14.1321743307998,66.5098006119364,10.6817057711671,2.18309175760426,PASS
nominal,154,0.0001,0.05,9.98731098675859e-05,0.0505001801200448,0.126890132414085,1.00036024008955,1,1,13.1698480309827,68.6263934828299,5.77144780354723,2.85203122306403,PASS
nominal,155,0.0001,0.05,9.99129259992877e-05,0.0501045436673001,0.0870740007123108,0.209087334600122,1,1,13.6027379281729,72.8937013894898,10.8876899697501,1.77792052717043,PASS
nominal,156,0.0001,0.05,0.000100304245407034,0.0504287928570819,0.304245407034079,0.857585714163805,1,1,12.8949980266918,69.3931922701411,16.1021011842813,1.86265818624016,PASS
nominal,157,0.0001,0.05,9.94146868884906e-05,0.0499505498236326,0.585313111509372,0.0989003527348958,1,1,13.4005757705585,69.0004889449826,10.5796484721863,1.71795850927361,PASS
nominal,158,0.0001,0.05,9.97193299761544e-05,0.0506838956708113,0.280670023845641,1.3677913416226,1,1,13.5924718613478,71.6874207356709,10.8309764196182,4.25465397179991,PASS
nominal,159,0.0001,0.05,0.000100347134177656,0.0506382565050503,0.347134177655818,1.2765130101005,1,1,13.5175773377878,66.9971145177085,13.7202266460082,2.03867742150824,PASS
nominal,160,0.0001,0.05,9.97859272299184e-05,0.0504428375216389,0.214072770081622,0.885675043277828,1,1,13.5837086768931,73.9080808587776,7.10622307148903,2.55914903142301,PASS
nominal,161,0.0001,0.05,0.000100386335999258,0.0501502040155141,0.38633599925772,0.30040803102821,1,1,13.4110579958739,67.2901237900132,11.6703140923332,1.9028645160668,PASS
nominal,162,0.0001,0.05,0.000100288465788386,0.0508601453578891,0.288465788385572,1.72029071577814,1,1,13.5747773203813,69.0558877710689,4.01873291398689,2.55662634687794,PASS
nominal,163,0.0001,0.05,9.95621695411523e-05,0.050249026096385,0.437830458847722,0.498052192770007,1,1,12.7741710730938,70.7926631771826,16.119181977594,2.25261840803957,PASS
nominal,164,0.0001,0.05,0.000100419798873788,0.0498303524400085,0.419798873787906,0.339295119983041,1,1,13.6737098458225,67.8457414893314,6.43640985468386,2.41591047286872,PASS
nominal,165,0.0001,0.05,0.000100922930600318,0.0497129030429798,0.922930600317728,0.574193914040497,1,1,13.4418469583422,73.1528220625653,12.9386954576236,2.26992251404882,PASS
nominal,166,0.0001,0.05,0.000100255577908505,0.0499656410738226,0.255577908504935,0.0687178523548909,1,1,13.7821193894166,69.9259114591359,13.2737374581985,2.23966192248644,PASS
nominal,167,0.0001,0.05,0.000100268403251054,0.0499697932089755,0.268403251053729,0.0604135820490015,1,1,13.9237402818059,73.2043157103775,7.95245765618025,1.73919829710305,PASS
nominal,168,0.0001,0.05,9.98112430032122e-05,0.0505307595541244,0.188756996787797,1.06151910824871,1,1,13.3106454588761,70.2321818895086,18.055161896755,1.78984463185624,PASS
nominal,169,0.0001,0.05,9.99898753741609e-05,0.0499473601756971,0.0101246258390623,0.105279648605766,1,1,14.1095680843276,69.0029585042562,15.1739453582419,3.0768121364839,PASS
nominal,170,0.0001,0.05,9.98856975135927e-05,0.0493738526699986,0.11430248640728,1.25229466000289,1,1,13.0582398873067,72.806356009197,8.16777281255575,2.65115850475711,PASS
nominal,171,0.0001,0.05,9.96556841219459e-05,0.0500607422680549,0.344315878054056,0.121484536109787,1,1,13.7568683836956,65.8283340889303,7.83183476885195,1.68192910661884,PASS
nominal,172,0.0001,0.05,9.97514786958467e-05,0.0498331643510185,0.248521304153275,0.333671297963078,1,1,13.6456554130618,70.6098290828017,11.0895110892847,2.07770869505456,PASS
nominal,173,0.0001,0.05,0.000100141911378552,0.0500271484582317,0.141911378551915,0.0542969164634144,1,1,13.5313574694699,73.534581493039,9.46293878274612,1.22885551977843,PASS
nominal,174,0.0001,0.05,9.93470952083074e-05,0.0508346470167618,0.652904791692625,1.66929403352363,1,1,13.0979291290067,68.416834611156,5.59818287417538,1.86916003931997,PASS
nominal,175,0.0001,0.05,9.94112231276234e-05,0.0504753547639588,0.588776872376571,0.95070952791762,1,1,12.902424749077,67.6631623627268,17.1171096006687,1.83003190207952,PASS
nominal,176,0.0001,0.05,0.000100326370525226,0.04980298324948,0.326370525225542,0.39403350103992,1,1,13.9259103620513,66.2436768330693,12.0554951344706,2.14739368674998,PASS
nominal,177,0.0001,0.05,0.000100887524999511,0.0499941853767886,0.887524999511035,0.0116292464227424,1,1,13.8157623467764,71.3126462733202,13.6553082397364,1.45341768991099,PASS
nominal,178,0.0001,0.05,9.91142835005425e-05,0.0500954453531483,0.885716499457519,0.190890706296507,1,1,13.8219711145784,68.8330238923289,13.7897224657595,1.92138955845396,PASS
nominal,179,0.0001,0.05,9.98721375572803e-05,0.0503514685004144,0.127862442719732,0.702937000828754,1,1,13.9556244349742,71.0625964582081,7.26967298784824,2.23937877953561,PASS
nominal,180,0.0001,0.05,0.000100297423905511,0.0495458044968357,0.297423905511022,0.908391006328543,1,1,12.981980156991,69.3157281830315,10.9110580780641,2.72415559952758,PASS
nominal,181,0.0001,0.05,0.000100308059402284,0.0507919562365151,0.308059402283546,1.58391247303022,1,1,13.3942999771988,69.5152693070042,4.36301720544928,1.88941555874104,PASS
nominal,182,0.0001,0.05,9.96996924336301e-05,0.050239626570799,0.300307566369882,0.479253141597968,1,1,13.4169702448106,67.9575006358089,14.5629913223967,2.5376787284543,PASS
nominal,183,0.0001,0.05,0.000100271686377913,0.0495794458784773,0.271686377913054,0.841108243045341,1,1,13.2958218354879,68.4134307879471,12.7363632185006,2.05686624753509,PASS
nominal,184,0.0001,0.05,0.000100042734988554,0.0504083452477813,0.0427349885536452,0.816690495562614,1,1,13.5378416872746,67.8797935337689,15.7870919384018,1.29797061141146,PASS
nominal,185,0.0001,0.05,9.97279834325371e-05,0.0495029271883692,0.272016567462937,0.994145623261583,1,1,13.753939141731,71.0275038790262,12.3968734324093,1.95095002030112,PASS
nominal,186,0.0001,0.05,0.000100060413745149,0.0502613627940508,0.0604137451487607,0.522725588101541,1,1,12.8912418708122,66.7610747113312,20.354568994642,2.12360025319735,PASS
nominal,187,0.0001,0.05,0.000100655033281887,0.0503307787359873,0.655033281887201,0.661557471974591,1,1,13.4522301705807,71.2363647946479,10.9293992056225,3.02961187423283,PASS
nominal,188,0.0001,0.05,9.9752615218833e-05,0.0490677315514869,0.247384781167052,1.86453689702615,1,1,13.687745544598,69.5718039141747,12.2223567584557,2.76013776308723,PASS
nominal,189,0.0001,0.05,9.95891317095444e-05,0.0501985143569304,0.410868290455572,0.397028713860742,1,1,13.4479624949758,71.7223068913226,8.14443959183781,1.39717137781642,PASS
nominal,190,0.0001,0.05,9.96969898711387e-05,0.0498886856209748,0.303010128861292,0.222628758050486,1,1,13.5068125608452,71.4092341456005,11.7873060213534,1.82064211486764,PASS
nominal,191,0.0001,0.05,0.0001007884295937,0.0501884325002982,0.788429593700328,0.376865000596485,1,1,14.1102454537045,69.1466351324676,6.66471219013324,3.04397819782827,PASS
nominal,192,0.0001,0.05,0.000100003591222084,0.0502818321453503,0.00359122208384269,0.563664290700525,1,1,13.6059959480684,67.9631579314343,16.4816037928254,3.03366780004682,PASS
nominal,193,0.0001,0.05,9.9457183118563e-05,0.0506264769912368,0.542816881436974,1.25295398247353,1,1,13.7329513348014,70.2091365722588,11.4685694314535,1.77755744750102,PASS
nominal,194,0.0001,0.05,0.000100202215629157,0.0496122315879305,0.202215629157293,0.775536824138917,1,1,12.9216217024685,70.590687649565,10.6434109097489,1.27119600290907,PASS
nominal,195,0.0001,0.05,0.000100380075901558,0.0493679847846237,0.380075901557574,1.26403043075257,1,1,12.5,68.11871614209,8.96036434237462,1.74952762273837,PASS
nominal,196,0.0001,0.05,9.90218434649268e-05,0.0508893654706319,0.978156535073237,1.77873094126382,0,1,14.0102372366021,71.8735792554703,16.0313187123718,1.75211371826091,PASS
nominal,197,0.0001,0.05,9.98524767106662e-05,0.0494316050012413,0.147523289333791,1.13678999751743,1,1,13.8906444516865,71.2897124765827,5.80066345481152,3.086281936353,PASS
nominal,198,0.0001,0.05,0.000100373579784166,0.049239841576346,0.373579784166442,1.52031684730791,1,1,13.2782946808176,70.6841118601327,9.77485896347169,2.41708302992912,PASS
nominal,199,0.0001,0.05,9.9780812873244e-05,0.0503636195362645,0.219187126755977,0.727239072528987,1,1,14.1192075107162,70.9647381218532,9.16670039680874,1.9363054434,PASS
nominal,200,0.0001,0.05,0.000100000728924823,0.0501643931957041,0.000728924822763913,0.328786391408098,1,1,13.4182223308923,69.3748800448005,8.18203291758742,2.2489476839556,PASS
high_load,1,0.0001,0.05,9.9542008793786e-05,0.0502516015014714,0.457991206214003,0.503203002942723,1,1,13.1523555679326,71.9383107638057,15.360813239155,1.83922136150859,PASS
high_load,2,0.0001,0.05,0.000100093829169651,0.0498464448585681,0.0938291696514243,0.30711028286376,1,1,13.2096522848295,70.9898478015634,13.2689297283443,1.58110152442078,PASS
high_load,3,0.0001,0.05,9.9867467643475e-05,0.0506224444486757,0.132532356524956,1.24488889735148,1,1,13.6550007840965,70.7639189386056,7.66148604054371,1.54724360727878,PASS
high_load,4,0.0001,0.05,9.98739741202612e-05,0.050169961877065,0.126025879738828,0.339923754129903,1,1,13.8803533072286,70.7310971453715,15.7471736444422,1.83836716157073,PASS
high_load,5,0.0001,0.05,0.000100621343445581,0.0501634240382982,0.621343445580887,0.326848076596414,1,1,13.0919336151419,72.8021026548497,7.00484672693439,2.43799799000376,PASS
high_load,6,0.0001,0.05,0.000100578478735454,0.0503999444892263,0.578478735454064,0.799888978452526,1,1,13.5526734182332,69.0204559852356,6.75352961482639,3.09927812012812,PASS
high_load,7,0.0001,0.05,9.94259498329063e-05,0.049829554159457,0.574050167093717,0.340891681086086,1,1,14.02240280384,70.2360152559307,15.5306396581309,1.71895460942485,PASS
high_load,8,0.0001,0.05,0.000100291140104955,0.0503888337999707,0.291140104954955,0.77766759994137,1,1,13.875621152642,71.0713272157661,7.12527769825113,1.84731809790703,PASS
high_load,9,0.0001,0.05,0.000100176458269041,0.0490231518131929,0.176458269041211,1.95369637361412,1,1,13.043776571134,70.4911849333481,8.04243663403247,1.57216238249029,PASS
high_load,10,0.0001,0.05,0.000101234399882115,0.0500499696450121,1.23439988211549,0.0999392900241231,0,1,13.4004364896682,70.5169172526305,11.5177325840117,1.63534937085685,PASS
high_load,11,0.0001,0.05,0.000100035954855036,0.0496652156416585,0.0359548550358689,0.669568716683069,1,1,13.1418988792074,67.701495098334,9.20275587505908,2.08822523316779,PASS
high_load,12,0.0001,0.05,0.000100647135966807,0.0499166629915993,0.647135966807036,0.166674016801358,1,1,13.9148087671141,66.5128785533089,9.61470837028903,2.89402516176872,PASS
high_load,13,0.0001,0.05,0.000100424332837468,0.0500425444636289,0.424332837467963,0.0850889272577537,1,1,13.9210939398905,67.6266106947633,13.0929947219511,1.97123207336481,PASS
high_load,14,0.0001,0.05,0.000100228711673649,0.0497276873498229,0.228711673648844,0.544625300354262,1,1,14.3148075739515,70.5737181079391,5.99175321944782,2.0414431363519,PASS
high_load,15,0.0001,0.05,9.99075181788144e-05,0.0495654372192968,0.092481821185609,0.869125561406503,1,1,13.1458014999128,70.938203292698,7.62003066317812,1.37095907177875,PASS
high_load,16,0.0001,0.05,9.97108997371151e-05,0.0496757903971535,0.289100262884919,0.648419205693029,1,1,14.1395907255515,66.3562464548331,13.5677721571176,2.35604972552126,PASS
high_load,17,0.0001,0.05,0.000100397633963587,0.0496822681719941,0.397633963586844,0.635463656011859,1,1,13.8369503591951,72.6128201850803,7.50706345135304,3.05669179746865,PASS
high_load,18,0.0001,0.05,0.000100405697704972,0.0504689218315462,0.4056977049722,0.93784366309245,1,1,13.9742368864611,73.0098354312755,6.99226129307234,1.32931057789937,PASS
high_load,19,0.0001,0.05,9.97919693422074e-05,0.0499478551626144,0.208030657792571,0.104289674771274,1,1,14.2027047076902,68.9416927807484,9.86337460359371,2.9628217514692,PASS
high_load,20,0.0001,0.05,0.000100368514814205,0.0505341525019214,0.368514814204539,1.06830500384276,1,1,13.8916786171022,71.3860420541439,12.4404190291891,1.94852512040743,PASS
high_load,21,0.0001,0.05,9.93674530036454e-05,0.050715160513409,0.63254699635456,1.43032102681802,1,1,13.4282641004181,66.641179850615,9.72706372153102,1.44702772903667,PASS
high_load,22,0.0001,0.05,9.99539200021283e-05,0.0502691225004343,0.0460799978716821,0.53824500086852,1,1,13.7087163129176,67.2694943308485,19.04834881792,1.86635773343576,PASS
high_load,23,0.0001,0.05,9.92270323673022e-05,0.0504083500992201,0.772967632697776,0.816700198440143,1,1,13.5043361824088,67.901920505669,6.18749657128661,2.12719928355405,PASS
high_load,24,0.0001,0.05,9.9634284475597e-05,0.0496684861042596,0.365715524402966,0.663027791480891,1,1,13.5440684030413,71.2095576756825,12.7582495134708,1.5256761463587,PASS
high_load,25,0.0001,0.05,9.99408366694833e-05,0.0502227260952235,0.0591633305167079,0.445452190446907,1,1,13.067961130678,71.0044744190314,12.9356445703069,2.85431509108732,PASS
high_load,26,0.0001,0.05,0.000100515334404763,0.0497513269444762,0.515334404763447,0.497346111047653,1,1,13.5532941874666,68.6313224027702,7.11661121765712,1.51507834417228,PASS
high_load,27,0.0001,0.05,9.97357720048574e-05,0.0503161243778146,0.264227995142605,0.632248755629269,1,1,14.1179211470493,68.3718660460234,7.54621660417967,1.86240004463079,PASS
high_load,28,0.0001,0.05,0.000100561429773296,0.0498490104861074,0.561429773295941,0.301979027785199,1,1,13.7707424687514,73.5462191519677,33.6144124819735,2.15547231484505,PASS
high_load,29,0.0001,0.05,9.97211983242394e-05,0.0496988262224645,0.278801675760606,0.602347555071076,1,1,12.9693318297958,69.9085213308473,9.56337935795855,1.54900366749654,PASS
high_load,30,0.0001,0.05,9.96611483006724e-05,0.0505860871342213,0.338851699327637,1.17217426844259,1,1,12.8180385306763,73.5886693749517,21.0687423532981,1.21038799208152,PASS
high_load,31,0.0001,0.05,9.97517833643066e-05,0.0504435798805481,0.248216635693435,0.887159761096198,1,1,13.7022615190973,68.6081018973799,6.39849369116876,1.98367860073351,PASS
high_load,32,0.0001,0.05,0.000101027302637705,0.0495425194574731,1.02730263770545,0.91496108505372,0,1,13.4205994624001,68.7719673449232,11.3746967240429,1.77640528700827,PASS
high_load,33,0.0001,0.05,0.000100431874327028,0.049864774141336,0.431874327027861,0.270451717328091,1,1,13.6453244133394,69.9906757355282,8.4233006284053,1.28238488264404,PASS
high_load,34,0.0001,0.05,0.000100095911237713,0.0504006659824072,0.0959112377134374,0.801331964814384,1,1,14.2524926411858,69.2209619664735,9.70167852474751,2.19682053241924,PASS
high_load,35,0.0001,0.05,0.00010042758207443,0.0504518366410887,0.427582074429957,0.903673282177428,1,1,14.3210352523357,72.1390086464069,9.23021145766576,1.38852727397615,PASS
high_load,36,0.0001,0.05,0.0001002144344006,0.0496020730827889,0.214434400599918,0.795853834422239,1,1,13.9795917998698,70.0367217353889,8.21541440744362,2.0242925132025,PASS
high_load,37,0.0001,0.05,0.000100012811738118,0.0504370860610295,0.0128117381180469,0.874172122058911,1,1,12.8494623448589,68.1226512089024,6.20674562417746,1.29280427738207,PASS
high_load,38,0.0001,0.05,9.97701661669341e-05,0.0496246258182395,0.229833833065909,0.750748363520917,1,1,12.9204104955427,72.527729076078,8.31219820877713,2.46828735544682,PASS
high_load,39,0.0001,0.05,9.98657903557342e-05,0.0496668817548486,0.134209644265824,0.666236490302785,1,1,13.5317040638759,68.5574400612036,11.1716394740266,2.04892451751472,PASS
high_load,40,0.0001,0.05,9.94176538975952e-05,0.0503374541069625,0.582346102404849,0.674908213924963,1,1,13.6332493033845,73.6535667000574,8.74018386629984,1.75820614577557,PASS
high_load,41,0.0001,0.05,0.000100171158224225,0.050495587993893,0.171158224224937,0.99117598778603,1,1,12.9464701068759,68.9654181546802,21.2308692068843,3.96941481287349,PASS
high_load,42,0.0001,0.05,9.90788641811246e-05,0.0506222135560736,0.921135818875407,1.24442711214726,0,1,14.026170608008,69.9722627777862,12.4486545454065,1.4234759033205,PASS
high_load,43,0.0001,0.05,9.95343322971735e-05,0.0503810503267095,0.46566770282649,0.762100653418946,1,1,13.7606332783155,69.9994205165331,11.3003413724532,1.82534010667632,PASS
high_load,44,0.0001,0.05,9.96486106899615e-05,0.0506965038092987,0.351389310038536,1.39300761859737,1,1,13.865681604159,71.5049931884075,10.6879734825702,2.08674058606653,PASS
high_load,45,0.0001,0.05,0.000100071008894496,0.0505523157470173,0.071008894495688,1.10463149403456,1,1,13.3843279165739,67.0003722223375,14.9622679593138,2.16348283834365,PASS
high_load,46,0.0001,0.05,0.000100204178846662,0.0498005836862302,0.204178846661791,0.398832627539536,1,1,13.7092362596072,69.9008914098119,10.7918548391825,1.08222614329571,PASS
high_load,47,0.0001,0.05,0.000100264782216959,0.0493931238528825,0.264782216959021,1.21375229423502,1,1,13.7217134015451,69.160364364254,8.8384912028843,1.69967514592417,PASS
high_load,48,0.0001,0.05,0.000100023555063938,0.0497086083384953,0.0235550639380731,0.582783323009484,1,1,13.576829118121,68.2477372012998,11.4059911909122,2.27506500130295,PASS
high_load,49,0.0001,0.05,9.93455078187738e-05,0.0501346313235246,0.654492181226246,0.269262647049281,1,1,13.5095538082459,68.6465193559823,6.80237271567439,2.15488274256936,PASS
high_load,50,0.0001,0.05,0.000100709652022731,0.0496385847849993,0.709652022730901,0.722830430001403,1,1,13.542440945407,69.9623664427267,21.7884712446331,1.60441412264002,PASS
high_load,51,0.0001,0.05,9.97811013194512e-05,0.049811649272051,0.218898680548777,0.376701455897993,1,1,13.9728318438133,70.7330379560634,4.43431583048454,2.39498593627129,PASS
high_load,52,0.0001,0.05,9.95023935233769e-05,0.0505162184478145,0.497606476623078,1.03243689562899,1,1,13.1852839088764,68.7474953341791,7.12757661384949,1.50426491258724,PASS
high_load,53,0.0001,0.05,9.99278344402809e-05,0.04965063871697,0.0721655597190734,0.698722566059906,1,1,13.5664909299979,70.8609709405426,10.4447517804364,1.64897072084207,PASS
high_load,54,0.0001,0.05,9.92049712006885e-05,0.0503357399807269,0.795028799311536,0.671479961453864,1,1,13.1583564437086,70.7088450270375,10.3397528444637,1.95389768745578,PASS
high_load,55,0.0001,0.05,9.96498580699302e-05,0.0491257969642329,0.350141930069783,1.74840607153413,1,1,13.1101132602209,70.8264621828655,5.94066757582948,2.08305107512758,PASS
high_load,56,0.0001,0.05,0.00010020358861241,0.0501350238686902,0.203588612409815,0.270047737380402,1,1,12.9480000510866,66.1117268751541,10.4347656202674,2.8126166606482,PASS
high_load,57,0.0001,0.05,0.000100405026924477,0.0497423626288595,0.405026924477181,0.515274742281024,1,1,13.7897472152305,70.3803866823746,6.15677589675759,2.51151281397353,PASS
high_load,58,0.0001,0.05,9.97883166641902e-05,0.0500260756671307,0.211683335809787,0.0521513342614938,1,1,13.9809760901615,64.3261194142281,10.2186554218826,1.6297238503744,PASS
high_load,59,0.0001,0.05,9.92052309782519e-05,0.0503454700644793,0.794769021748103,0.690940128958623,1,1,13.1407086475417,68.4620351140793,9.25600915272116,1.52771084824271,PASS
high_load,60,0.0001,0.05,0.000100023199746421,0.0501701036305846,0.0231997464210869,0.340207261169276,1,1,12.7623043125864,68.4013337089816,13.4701687109649,2.72855293316354,PASS
high_load,61,0.0001,0.05,0.000100116310579045,0.0500771437364165,0.116310579045416,0.154287472832915,1,1,13.8380790617277,71.7669505054379,7.36255292646367,1.19176762384112,PASS
high_load,62,0.0001,0.05,9.9727250678401e-05,0.049968096249913,0.272749321598978,0.0638075001740401,1,1,12.9554689599717,69.0763434714638,6.58949463038453,1.88023289911464,PASS
high_load,63,0.0001,0.05,9.94382893500918e-05,0.0496628147119037,0.561710649908207,0.674370576192518,1,1,12.9677886939548,69.5987801896165,14.2081186743098,1.43134645062165,PASS
high_load,64,0.0001,0.05,0.000100515950446045,0.0497903298506823,0.515950446044748,0.419340298635426,1,1,14.2237754903289,70.0627640687658,20.1641086519798,1.76563797315202,PASS
high_load,65,0.0001,0.05,9.99053436851235e-05,0.0498909874890576,0.0946563148765536,0.218025021884796,1,1,13.7896178549472,69.0267512472318,7.8944341654754,2.78632761957532,PASS
high_load,66,0.0001,0.05,9.99612387379633e-05,0.0505442785851757,0.0387612620367407,1.08855717035135,1,1,13.8105450106324,71.1833867708725,6.45227889803705,1.85265508510099,PASS
high_load,67,0.0001,0.05,9.97453981488953e-05,0.0502488285782703,0.254601851104708,0.497657156540529,1,1,13.5570388748099,69.1483068171446,7.89857680684999,2.03092948247968,PASS
high_load,68,0.0001,0.05,9.94338651213053e-05,0.049883557410642,0.566134878694674,0.232885178715933,1,1,14.1565620892765,70.6490999262186,8.68367649746181,1.80433752547438,PASS
high_load,69,0.0001,0.05,9.94034645084429e-05,0.0499326958260314,0.596535491557095,0.134608347937201,1,1,13.6080970640715,72.2951884394021,14.8095294245071,2.11050594252894,PASS
high_load,70,0.0001,0.05,9.98507313053132e-05,0.0503541327538174,0.149268694686822,0.708265507634781,1,1,13.7136474231337,72.7085882061593,9.07937786192716,1.57654419246249,PASS
high_load,71,0.0001,0.05,9.99787454604855e-05,0.0501083082333145,0.0212545395145391,0.216616466628974,1,1,13.5343630873902,66.7802424444808,5.92075572698009,1.4331645898288,PASS
high_load,72,0.0001,0.05,9.9294375163057e-05,0.0495543167556535,0.705624836942956,0.891366488693007,1,1,13.7223112415291,70.0598919632898,11.1675096500287,2.20496514475309,PASS
high_load,73,0.0001,0.05,0.000100134609028641,0.0497373655583305,0.134609028641032,0.525268883338967,1,1,13.8519759329258,74.6704337347481,17.5025359450561,2.86651285669963,PASS
high_load,74,0.0001,0.05,0.000100058928938694,0.0497566238867811,0.0589289386941606,0.486752226437723,1,1,13.8750103275063,65.9963680579508,13.0795461568013,2.43263346306369,PASS
high_load,75,0.0001,0.05,9.92565228751194e-05,0.0502427568033327,0.743477124880569,0.485513606665336,1,1,13.16580592788,70.3591366767638,14.6117746825494,1.52934144536375,PASS
high_load,76,0.0001,0.05,0.000100383097824247,0.0497006647663834,0.383097824247495,0.598670467233248,1,1,12.8495117401353,69.3364038520122,14.4162101191532,2.08733911946708,PASS
high_load,77,0.0001,0.05,0.000100134259280168,0.0500543139335572,0.134259280168024,0.108627867114311,1,1,13.5544027622467,72.2073181318742,9.14295245240976,1.4635622296206,PASS
high_load,78,0.0001,0.05,0.000100095397217703,0.050068149473281,0.095397217703396,0.136298946561905,1,1,13.7866947562618,68.1187538584336,5.72474939020169,2.8413807221267,PASS
high_load,79,0.0001,0.05,9.99454815573215e-05,0.0492658948781009,0.0545184426784597,1.4682102437983,1,1,13.2328269563185,68.5900393603154,14.6454514219836,2.29580808206099,PASS
high_load,80,0.0001,0.05,0.000100291564887075,0.0499409906993617,0.291564887074794,0.118018601276568,1,1,13.8057602166099,70.7516770002208,12.8676996247405,1.53571575694905,PASS
high_load,81,0.0001,0.05,0.000100466703723441,0.0502145707619362,0.466703723440556,0.429141523872356,1,1,13.4863901582497,71.7903460133773,15.4097974342913,1.79146785049451,PASS
high_load,82,0.0001,0.05,9.92829392958414e-05,0.0502564437466725,0.717060704158619,0.512887493345063,1,1,13.6530626051671,67.6528698695271,9.44374322732046,2.24243272379767,PASS
high_load,83,0.0001,0.05,0.000100031887508002,0.050079123168692,0.0318875080020673,0.158246337383955,1,1,13.3099248744083,71.220561116648,10.8113516937977,1.43439291519061,PASS
high_load,84,0.0001,0.05,0.000100698459246477,0.0499347880805777,0.698459246477028,0.130423838844651,1,1,12.9269737631397,67.3235341482718,11.2032883866655,1.56838259959397,PASS
high_load,85,0.0001,0.05,9.97761490168427e-05,0.0502564457886479,0.223850983157301,0.512891577295713,1,1,13.6282605816304,72.9293964501605,10.4946190456869,2.70506517960327,PASS
high_load,86,0.0001,0.05,9.98117601374344e-05,0.0491339223695993,0.188239862565593,1.73215526080142,1,1,13.7847867546232,69.940933929471,9.17761602195043,1.90448826251721,PASS
