observation,estimator,cell_id,N_rows,C_MAPE_percent,C_p50_percent,C_p95_percent,C_max_percent,ESR_MAPE_percent,ESR_p50_percent,ESR_p95_percent,ESR_max_percent,C_bias_percent,ESR_bias_percent,empirical_C_variance,empirical_ESR_variance,posterior_C_variance,posterior_ESR_variance,mean_convergence_cycles,divergence_rate,projection_saturation_rate,mean_invalid_updates,timing_failure_rate,NIS_mean,NEES_mean,joint_CI_coverage
O0 Mixed,E1 RLS,O0-E1,768,7.03655011906706,6.4942914014232,12.0167993531224,16.183833715708,1.19697016645674,1.04062229464403,2.67204957511153,5.47913194922329,-7.03655011906706,1.18381093160509,4.69300793429906e-11,0.000433877329418178,7.98334453493459e-13,6.89173130093803e-07,665.412760416667,0,0.701822916666667,0,0.00390625,NaN,614.586389474785,0.00390625
O1 Proposed,E1 RLS,O1-E1,768,0.372680462278862,0.195492793217911,1.32648620767007,4.01132309942911,0.223280348154239,0.139679152448152,0.701541146753578,2.00320273825443,0.0254341236786594,0.133120656255217,5.78665936744916e-11,0.000433639376360011,1.02776308262969e-12,1.29938225829715e-07,13.2109375,0,0.0989583333333333,0,0,NaN,1.66110129394474,0.904947916666667
O0 Mixed,E2 Dual EKF,O0-E2,768,7.01566413292016,6.45281522887748,12.0112598871327,16.0906840273468,1.25433932942726,1.03160350678375,3.11893953569755,5.44251282525656,-7.01566413292016,1.17771620341685,4.69607641847325e-11,0.000435749754929744,2.9268446168616e-13,2.46611610203316e-06,690.549479166667,0,0.0950520833333333,0,0.00390625,0.18397957208031,1072.26351737341,0
O1 Proposed,E2 Dual EKF,O1-E2,768,0.304340016733086,0.150269156646071,1.15068436116824,2.39813574337238,1.1938102815942,0.798796451371908,3.87723942723544,8.89321753493527,0.0163431390490983,-0.817075311575736,5.72568966009008e-11,0.000434001757654687,3.75188915133658e-13,1.12655604384292e-06,40.5794270833333,0,0.0833333333333333,0,0.02734375,0.814775719626426,5.05132674165889,0.819010416666667
O0 Mixed,E3 LTV/Joseph,O0-E3,768,7.03891011584513,6.46763654172889,11.9877496543305,16.2748257793674,1.22244348664268,1.05394007263924,2.74093374521837,5.00811612241052,-7.03891011584513,1.20663563069272,4.69988748852792e-11,0.000435143187073677,2.8901020554367e-13,8.15790940186549e-07,723.727864583333,0,0.111979166666667,4.88020833333333,0.00130208333333333,0.615652475338015,1088.49111431399,0
O1 Proposed,E3 LTV/Joseph,O1-E3,768,0.301149059504354,0.159799254755821,1.11726993503184,2.28197217788793,0.644627911791199,0.336258457704797,2.51660620868948,9.23730114589669,0.0158662438843793,0.260615655707243,5.73339364603385e-11,0.000434284256297655,3.6767996016628e-13,3.59838277454517e-07,33.09375,0,0.1171875,24.5091145833333,0.015625,1.49680676856455,4.55795610539819,0.889322916666667
O0 Mixed,E4 TS-SRKE,O0-E4,768,7.03789941888158,6.46369273931409,11.9877496543305,16.2748257793674,1.22236171272957,1.05394007263924,2.74093374521837,5.00811612241052,-7.03789941888158,1.20655385677961,4.69905908135478e-11,0.000435141829636921,2.88981405878295e-13,8.15790893968105e-07,720.765625,0,0.111979166666667,0.498697916666667,0.00130208333333333,0.227955953761656,1093.14605422941,0
O1 Proposed,E4 TS-SRKE,O1-E4,768,0.301149059504354,0.159799254755821,1.11726993503184,2.28197217788793,0.644627911794221,0.336258457704797,2.51660620868948,9.23730114589669,0.0158662438843793,0.260615655710265,5.73339364603385e-11,0.000434284256297832,3.6767996016628e-13,3.59838277454517e-07,33.09375,0,0.1171875,24.5013020833333,0.015625,1.49702375378185,4.55795610548012,0.889322916666667
