method,mode,case_id,source_model,trajectory_type,trajectory_duration_s,shape,time_s,C_true,ESR_true,C_est,ESR_est
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.34816,0.0001,0.1,9.9961195099065e-05,0.0999116246220704
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.36864,0.0001,0.1,9.99961674283703e-05,0.101762808836267
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.38912,0.0001,0.1,0.000100050059995984,0.0983435455985242
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.4096,0.0001,0.1,0.000100082588779673,0.0999781024325285
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.43008,0.0001,0.1,0.00010004422189313,0.102846459498874
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.45056,0.0001,0.1,9.99866006245462e-05,0.0984013840812339
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.47104,0.0001,0.1,0.000100025913027366,0.100600650410879
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.49152,0.0001,0.1,0.000100044212322357,0.102224913846014
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.512,0.0001,0.1,0.000100026175327831,0.0981445419467924
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.53248,0.0001,0.1,9.99790256431633e-05,0.0996975252073434
M3 Dual EKF,Equal-Report,ABR-2,FULL_SWITCHING_MODEL_A_EQUATIONS,ESR_abrupt,0.55,step,0.55,0.0001,0.1,9.99843265389083e-05,0.101358563446292
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.02048,8e-05,0.1,9.90886325331526e-05,0.0538029885650265
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.04096,8e-05,0.1,8.12355009329604e-05,0.096863159105336
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.06144,8e-05,0.1,7.99426099382681e-05,0.0998762708853762
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.08192,8e-05,0.1,8.03572374662077e-05,0.100082769083246
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.1024,8e-05,0.1,7.98249701121057e-05,0.100215026880393
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.12288,8e-05,0.1,7.98913499991845e-05,0.100105459026488
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.14336,8e-05,0.1,8.01958571681776e-05,0.1001288206056
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.16384,8e-05,0.1,7.92614447882629e-05,0.100325191207345
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.18432,8e-05,0.1,8.04584150204179e-05,0.100122472643991
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.2048,8e-05,0.1,8.01087653866434e-05,0.100124281562326
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.22528,8e-05,0.1,7.9737140200268e-05,0.100266729773047
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.24576,8e-05,0.1,8.01463114843668e-05,0.100160888483891
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.26624,8e-05,0.1,8.01209240800346e-05,0.100125053094002
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.28672,8e-05,0.1,7.97236963397821e-05,0.100242669199841
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.3072,8e-05,0.1,7.95958162661678e-05,0.100245954300485
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.32768,8e-05,0.1,7.96871301178397e-05,0.100270571993803
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.34816,8e-05,0.1,8.02874224382487e-05,0.100170173514644
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.36864,8e-05,0.1,8.03369343704299e-05,0.100165749204226
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.38912,8e-05,0.1,8.00000328609428e-05,0.100178089433948
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.4096,8e-05,0.1,8.01092463571154e-05,0.100087020503434
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.43008,8e-05,0.1,7.98203979303906e-05,0.100190779529436
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.45056,8e-05,0.1,7.98370954608593e-05,0.100003496201314
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.47104,8e-05,0.1,7.98425679806497e-05,0.100210064669199
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.49152,8e-05,0.1,8.0403390143626e-05,0.100161656176926
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.512,8e-05,0.1,7.98720453582006e-05,0.100145186905564
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.53248,8e-05,0.1,7.98209025264146e-05,0.100199819185278
M1 TS-D-RLS,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.55,8e-05,0.1,7.99518357479001e-05,0.100182257491249
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.02048,8e-05,0.1,0.000100374709809414,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.04096,8e-05,0.1,9.36011544609418e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.06144,8e-05,0.1,8.78794005368737e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.08192,8e-05,0.1,8.46147209095635e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.1024,8e-05,0.1,8.27843414926186e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.12288,8e-05,0.1,8.18104598828893e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.14336,8e-05,0.1,8.118550980766e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.16384,8e-05,0.1,8.06095112744617e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.18432,8e-05,0.1,8.06333742241191e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.2048,8e-05,0.1,8.03906425131191e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.22528,8e-05,0.1,8.0131851691934e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.24576,8e-05,0.1,8.01320165094614e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.26624,8e-05,0.1,8.01068803489103e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.28672,8e-05,0.1,7.9935046469862e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.3072,8e-05,0.1,7.98524242901471e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.32768,8e-05,0.1,7.98055012852715e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.34816,8e-05,0.1,7.99644906679142e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.36864,8e-05,0.1,8.00659528645716e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.38912,8e-05,0.1,8.00619782739231e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.4096,8e-05,0.1,8.01040326944184e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.43008,8e-05,0.1,8.00716994784286e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.45056,8e-05,0.1,7.99960303558203e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.47104,8e-05,0.1,7.992441586773e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.49152,8e-05,0.1,8.01106941529867e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.512,8e-05,0.1,8.0058919434241e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.53248,8e-05,0.1,8.00418485004056e-05,0.0498266913234852
M2 TS-SLTVKE,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.55,8e-05,0.1,8.01002498932377e-05,0.0498266913234852
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.02048,8e-05,0.1,9.97792261611495e-05,0.0962319650621036
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.04096,8e-05,0.1,8.87671536381645e-05,0.101598689176446
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.06144,8e-05,0.1,8.54403593495561e-05,0.100026067544
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.08192,8e-05,0.1,8.39634425099715e-05,0.0983090286930755
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.1024,8e-05,0.1,8.29875638712743e-05,0.101509063002559
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.12288,8e-05,0.1,8.24250696947816e-05,0.100250829602289
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.14336,8e-05,0.1,8.20169924271284e-05,0.0981008847717755
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.16384,8e-05,0.1,8.16107184965931e-05,0.101726462410582
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.18432,8e-05,0.1,8.14509063378894e-05,0.101037052760432
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.2048,8e-05,0.1,8.12274740735905e-05,0.0979447353778165
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.22528,8e-05,0.1,8.09941181709036e-05,0.100787293106566
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.24576,8e-05,0.1,8.08690357611804e-05,0.101026318806691
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.26624,8e-05,0.1,8.07567653581992e-05,0.0978720505436286
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.28672,8e-05,0.1,8.05999094231742e-05,0.100897142802211
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.3072,8e-05,0.1,8.04867139621464e-05,0.102169440756787
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.32768,8e-05,0.1,8.0381468880311e-05,0.0977220018612477
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.34816,8e-05,0.1,8.03569560110511e-05,0.0999668376212469
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.36864,8e-05,0.1,8.03489948390536e-05,0.102019401457521
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.38912,8e-05,0.1,8.02974620608656e-05,0.0977609730284089
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.4096,8e-05,0.1,8.02795633188938e-05,0.0999246674399727
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.43008,8e-05,0.1,8.02482452620344e-05,0.102191990610697
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.45056,8e-05,0.1,8.0203720356089e-05,0.0978238190425782
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.47104,8e-05,0.1,8.01640218447974e-05,0.099310442465818
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.49152,8e-05,0.1,8.01969296701951e-05,0.100969012358932
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.512,8e-05,0.1,8.01712296722323e-05,0.0986127445107496
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.53248,8e-05,0.1,8.01454779767606e-05,0.0999652671868172
M3 Dual EKF,Equal-Report,ABR-3,FULL_SWITCHING_MODEL_A_EQUATIONS,joint_abrupt,0.55,step,0.55,8e-05,0.1,8.0150175064729e-05,0.102235367614365
