run_id,noise_target,SNR_dB,seed,method,C_est_F,C_MAPE_percent,ESR_est_Ohm,ESR_MAPE_percent,failed
33,vT,30,13,RLS,7.22215851847626e-05,27.7784148152374,0.0161235526930686,67.7528946138628,1
33,vT,30,13,TS_LTVKF,8.955025299087e-05,10.44974700913,0.0607216698971002,21.4433397942004,1
34,vT,30,14,RLS,0.000119772567165678,19.7725671656783,0.0412239156570425,17.5521686859149,1
34,vT,30,14,TS_LTVKF,8.9077676236437e-05,10.9223237635631,0.0457813401907588,8.43731961848238,1
35,vT,30,15,RLS,9.95139376391772e-05,0.486062360822803,0.0809692998831793,61.9385997663586,1
35,vT,30,15,TS_LTVKF,8.96498144233711e-05,10.3501855766289,0.0530738427931967,6.14768558639349,1
36,vT,30,16,RLS,9.41391892814854e-05,5.8608107185146,0.156969114444382,213.938228888764,1
36,vT,30,16,TS_LTVKF,8.22380598090668e-05,17.7619401909332,0.0508369436138246,1.67388722764925,1
37,vT,30,17,RLS,7.40373115550788e-05,25.9626884449212,0.0451169153632372,9.76616927352563,1
37,vT,30,17,TS_LTVKF,9.73951765414905e-05,2.6048234585095,0.0484139802728355,3.17203945432892,0
38,vT,30,18,RLS,8.64941574431054e-05,13.5058425568946,0.0203881863688528,59.2236272622944,1
38,vT,30,18,TS_LTVKF,9.11168343984217e-05,8.88316560157832,0.054201042277818,8.40208455563605,0
39,vT,30,19,RLS,7.21124077485671e-05,27.8875922514329,0.0433177495623696,13.3645008752608,1
39,vT,30,19,TS_LTVKF,9.5282849517914e-05,4.71715048208604,0.0465135497600294,6.97290047994125,0
40,vT,30,20,RLS,0.000100455850748277,0.455850748276854,0.0471539311853437,5.69213762931269,0
40,vT,30,20,TS_LTVKF,9.12974268433935e-05,8.7025731566065,0.0498333289150205,0.333342169959083,0
41,vT,40,1,RLS,7.34072270682157e-05,26.5927729317843,0.0415463366943556,16.9073266112889,1
41,vT,40,1,TS_LTVKF,9.36106193881165e-05,6.3893806118835,0.0502322249336092,0.464449867218408,0
42,vT,40,2,RLS,0.000101666576321205,1.66657632120455,0.0213111480609963,57.3777038780075,1
42,vT,40,2,TS_LTVKF,9.51824690167146e-05,4.81753098328541,0.0483853814204916,3.22923715901674,0
43,vT,40,3,RLS,6.88170776731477e-05,31.1829223268523,0.0431477069854814,13.7045860290372,1
43,vT,40,3,TS_LTVKF,9.74937270005422e-05,2.50627299945779,0.0486807182763264,2.63856344734714,0
44,vT,40,4,RLS,7.70608802191152e-05,22.9391197808848,0.0517584653416343,3.51693068326855,1
44,vT,40,4,TS_LTVKF,9.6804370483024e-05,3.195629516976,0.0494624501734468,1.07509965310637,0
45,vT,40,5,RLS,7.9764260057531e-05,20.235739942469,0.0707435370495981,41.4870740991961,1
45,vT,40,5,TS_LTVKF,9.68241629427425e-05,3.17583705725746,0.0510565449404591,2.11308988091827,0
46,vT,40,6,RLS,9.79484137298036e-05,2.05158627019641,0.0606394724620809,21.2789449241618,1
46,vT,40,6,TS_LTVKF,9.63790451669747e-05,3.62095483302527,0.0517599736874579,3.51994737491583,0
47,vT,40,7,RLS,7.97062704824003e-05,20.2937295175997,0.0563436795625258,12.6873591250515,1
